featureid	UNKNOWN	k__Archaea|p__Euryarchaeota	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Candidatus_Melainabacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__Verrucomicrobia	k__Eukaryota|p__Ascomycota	k__Eukaryota|p__Eukaryota_unclassified
NH4_C16:1 CE	-2.9897439296554507	-0.5499358337754998	-2.3821040311956203	-2.765861663778055	-1.9513887198410007	-2.7331161063494283	-1.405018582217208	0.9894546065433698	-2.212162444722069	0.08516842856036355	-3.041822195899778	-2.963657842930458	-0.6271560192896337	0.9764283236927063
NH4_C16:1 MAG	-4.248010197104758	-2.240965495701545	-4.02719319681131	-4.2146444672823025	-3.5383134134554197	-4.2214639628881345	-3.05249927214242	-0.7643990416818791	-3.8977925837047054	-1.523452622237384	-4.417391132091781	-4.42046261763518	-1.5354443844413814	-0.6621397074137527
NH4_C18:0 CE	-2.480963072174213	-3.561807642631928	-3.294564185036629	-1.8715724288545161	-2.5221328572365076	-2.23341439434177	-2.1769259265287415	-2.592061651437476	-3.510518380926022	-2.876222235990113	-2.6224558521447374	-1.8308128272304942	-1.3519905321081658	1.0077250939725508
NH4_C18:0 MAG	-0.5086170149755644	0.25577784142371884	-0.18086343607061572	-0.22411260287970847	-0.017547015930444054	-0.23653297448370847	0.20941763432094396	0.8139544763946283	-0.1387106588422713	0.44417550991433474	-0.45580045677774184	-0.2619341684830183	-0.04052146564359793	1.2194641226401646
NH4_C18:1 CE	-0.6997614950637545	0.22805920522217882	0.015324209721046644	0.13130220410010973	0.28204859884960687	0.06637484474768252	0.677130317103322	1.0522654897487016	0.04023170855145064	0.4167099124171223	-0.4633076248649104	0.1473795922045453	-0.8013323840177597	2.476841845304788
NH4_C18:2 CE	0.8451776548656258	0.06379181196634764	0.6900396655667744	1.1091343519858963	0.7474008905553795	1.0152419044451295	0.7316048701389446	-0.06026022245617455	0.600336269257899	0.022279950630172962	0.8980258827871213	1.1865767950268284	0.21102585202678137	0.9754420820947636
NH4_C18:3 CE	-1.8207934879740262	-2.7644938289539764	-1.8578608610943548	-1.554704252576607	-1.954823985272931	-1.6123255017360383	-2.0623534944577155	-3.193030404633101	-1.9444865458792762	-2.997808307633191	-1.7000622306641722	-1.4430559456517842	-3.090396272576372	-2.4539256236252194
NH4_C20:3 CE	-0.46208714619405145	-0.6830481031350244	-0.6930786949731373	-0.26643693113904665	-0.4332842281486462	-0.37795882575131634	-0.2981145294136607	-0.29874804889813045	-0.7517344054752075	-0.43207554044916563	-0.5164355090970183	-0.2664988683975751	0.03082934389434877	0.8136671758371086
NH4_C20:4 CE	-0.6945483895465263	-0.9680872027039324	-0.8685998721064851	-0.5271285799739751	-0.695366958115808	-0.6136833822865692	-0.6123049143980286	-0.7442973699665287	-0.9208235050048805	-0.8148217128057702	-0.7220441308037415	-0.5148717378053633	-0.4841972024840806	0.13264630484684176
NH4_C20:5 CE	-1.8827157234288223	-2.040493723505163	-2.34388571352108	-2.0115928130713203	-2.0924784396976603	-2.096599116352678	-2.012684416571344	-1.6751663008661541	-2.3835698766673845	-1.7164207794386446	-2.0663898814198207	-2.0622202422060965	-0.7831389071181003	-1.1280334900281606
NH4_C22:1 MAG	-4.6487505684334	-2.8088325666953624	-5.207361375667172	-5.279508024092144	-4.566243415556133	-5.30764518497342	-4.150786287728878	-1.1926523765694526	-5.0872002524930435	-1.766005083071125	-5.168715180574875	-5.594571899583037	-0.23547264153048308	-1.6307413740170227
NH4_C22:4 CE	-3.102437850309648	-2.1529501799678243	-2.868506319893277	-2.8662353856852647	-2.5968890435433574	-2.8960068967515675	-2.3053623340991525	-1.3614601020097226	-2.820088572353842	-1.813519331821949	-3.1148506306478936	-2.9396476467707244	-2.065982914557416	-0.8637816775769085
NH4_C22:5 CE	-2.9991085950076344	-2.24279266792914	-3.087578377639762	-2.413380150730293	-2.354102180180587	-2.623652488645219	-1.8063187737369184	-0.7345858813158166	-3.125369455393769	-1.4642165227136488	-3.0845122040275985	-2.4919456236827586	-1.0595960274765353	1.6159367596473095
NH4_C22:6 CE	-3.143513024299026	-1.118479541475545	-1.8444310790801743	-1.8499582850414662	-1.3959246513593504	-1.917011415511157	-0.6969499069918375	0.3995260933639131	-1.7552525609225929	-0.7506938188167815	-2.7701620573113956	-1.8659285782412867	-2.917545359875722	2.3492920158995196
NH4_C32:1 DAG	-0.7934674540182027	-0.9494665141225411	-0.9004398135654006	-0.6167980387808154	-0.7400372992080886	-0.6910356736081701	-0.6468901969884711	-0.70719657198991	-0.9404306166594242	-0.8048778912573713	-0.80813045678335	-0.6090452967321753	-0.5882827603847267	0.07991067307442762
NH4_C32:2 DAG	-1.1466059392205339	-1.5239762036444118	-1.3864986172085914	-1.038306555407191	-1.2321226342993041	-1.123234160178185	-1.1813935122353587	-1.3697702207800402	-1.4440376387620022	-1.3858833655115719	-1.1926726353379618	-1.0250227138418269	-0.9445160427940329	-0.570706505762884
NH4_C34:1 DAG	3.058622288538357	2.015089222188426	2.7158157390625606	2.608190465067895	2.345984908107138	2.671216124025253	1.9678140501052581	1.0518076349086078	2.6789285702930083	1.6299353859091132	3.0049727034678217	2.6621891630697374	2.101591849631743	0.03146089946739877
NH4_C34:2 DAG	2.469355641187057	0.8165352769824321	2.49181181522587	2.9726679429775524	2.2765289548612246	2.885076526166253	2.0699921525105855	-0.01867380995089072	2.343867952000965	0.33712310195561557	2.7247658238614623	3.183852784418359	-0.015196781434331452	1.2137884590994452
NH4_C34:3 DAG	0.7706068137684698	-0.8629926001484538	-0.07910098622485262	0.4370806560068299	-0.12202632518289747	0.34600899073022207	-0.39817067930767913	-1.4784597555421637	-0.21476883464843455	-0.9385571342397778	0.5992436718508225	0.49830604560100644	0.4727607770420357	-1.1161999991874958
NH4_C36:0 DAG	-0.6649146322331245	-1.364226786441101	-1.2143599531500373	-0.4814234968500142	-0.845008575823174	-0.6626259689937092	-0.7193949977535026	-0.959710004289511	-1.330584829544749	-1.0173684533439644	-0.7873666630710696	-0.4680126414754242	0.006383608301173016	0.7059397532614375
NH4_C36:1 DAG	1.763979226988035	0.28736045274074895	1.091148456209918	1.3993820754231188	0.9248692347203358	1.3607583262958007	0.6045575282192122	-0.4798865145302591	0.9860993145845377	0.0870889743818668	1.6407392694133884	1.4641452308737342	1.1606920958856208	-0.5792779246183604
NH4_C36:2 DAG	4.6041491971731645	1.7881514400494511	3.6638710437849475	4.104040448222244	3.1920638009541404	4.069042139969544	2.5399036746518275	0.07227783353086117	3.4744316144693936	1.168383317040714	4.53067587281984	4.283446090872933	2.501697245723831	-0.21577884891395854
NH4_C36:3 DAG	4.4452290261948715	1.6325888236516315	3.8899878569638773	4.08602232921571	3.1849793550728975	4.116381338473454	2.449779353607175	-0.45061503760630806	3.72345806195065	0.7077143345130779	4.538030422266379	4.320857690061319	1.2482235611102035	-1.1229288268957753
NH4_C36:4 DAG	3.1154864501265602	1.7343811429978588	3.215631174763219	3.9128189190724543	3.2298103937429508	3.7560558191468814	3.21759871380488	1.3857701004838596	3.0549451888692776	1.4706455671551595	3.3942423906896604	4.114757005724951	1.0362626183682928	3.5036862230832475
NH4_C38:4 DAG	-2.475342140889041	-2.539401309566795	-2.8843496135252336	-2.0687737513864795	-2.2699783415494776	-2.292573159401224	-1.911149486869513	-1.5091726039179718	-2.978380107369241	-1.9154059202088014	-2.601620901356579	-2.1014370618405764	-1.0315601017838723	0.7515620762359254
NH4_C38:5 DAG	-1.814830562684572	-0.6716014207469829	-1.2968995664321974	-1.6026497480782356	-1.224351490799589	-1.5537940986960108	-1.0066407049992045	-0.14254165501371371	-1.2056379014256224	-0.5440272405510447	-1.740283371123187	-1.6625708664730134	-1.349409379521068	-0.31313039508874013
NH4_C42:0 TAG	0.2089100065412164	0.551426641931752	1.2394728867982014	1.2457639579023911	1.184821488035948	1.2259364261755343	1.395293485547788	0.6764604857195977	1.2400856040821622	0.2742246175250038	0.6639388686488914	1.3790108070546885	-1.7135320068570699	1.9466205105038035
NH4_C44:0 TAG	0.24790588547964765	0.6854177870959877	0.4931678262327237	0.5317491361655884	0.6196718892449007	0.5064179513968238	0.7892294805048039	1.0761611678498364	0.5090191911486291	0.8075450220824925	0.3089094865395303	0.5210032247387715	0.42455886507112206	1.5835055497580597
NH4_C44:1 TAG	-1.348511128499688	-0.07695462280358889	-1.0834943937477346	-1.8850721666181045	-1.27702759958557	-1.6986789638340114	-1.3046999495578284	0.0008089459348419523	-0.9206687101025876	-0.06908011069797482	-1.4589116498289076	-2.0235035408557054	-0.37368379557722653	-2.0999913794777734
NH4_C44:2 TAG	-2.922367594742463	-1.5060307678566742	-2.2394792812877236	-2.6548546464025975	-2.1807820436169267	-2.584399223439662	-1.9259952736403798	-0.9053205107757003	-2.1229530494368696	-1.3882100114348068	-2.811309166551041	-2.7226670919202705	-2.4750533772795698	-1.1907665118572823
NH4_C46:0 TAG	0.5835166119529691	-0.8105987058389887	-0.22694699680849761	-0.10252840259557083	-0.4732491705962518	-0.09081673020219017	-0.8795368928141201	-1.7068763915626188	-0.30277770429235085	-1.0204736050230956	0.36579996294028305	-0.07841660371168893	0.3346849810236381	-2.5632680296177264
NH4_C46:1 TAG	-0.9240002263695719	-1.1928460663343454	-1.5340094040301977	-1.9891229792960374	-1.84991277197389	-1.848681034263541	-2.2200295019873613	-1.8631002531924394	-1.4817388089275556	-1.3110242463678041	-1.2377392666322322	-2.084757437314638	-0.15960009838895806	-4.170470023305657
NH4_C46:2 TAG	-1.7233015442807234	-1.8385108471961091	-2.688748112470897	-2.656259289428692	-2.5529259700850746	-2.654279671400927	-2.668676879911607	-1.712036382176074	-2.680827905748986	-1.4518587374026666	-2.1866208510966363	-2.810406734546524	0.4844391108953041	-2.7411132546006223
NH4_C46:3 TAG	-4.54687354581197	-3.4816954710302515	-4.512099255928073	-4.0064077334089445	-3.81541596307222	-4.179243601255712	-3.255261463911398	-1.9355313735421056	-4.514798993095544	-2.712716716468165	-4.626041998863313	-4.106559189157415	-2.502140064464347	0.06264232189162783
NH4_C48:0 TAG	0.013940869069287043	0.015399665493188053	0.09707712646345645	0.2794563832098056	0.207306678890256	0.22759540755074903	0.3124700601133721	0.23485521892500152	0.07457342028385783	0.09153663013727353	0.06346222647221111	0.297344541271245	-0.04831086845245158	0.9355822351252789
NH4_C48:1 TAG	-1.0731583763692503	-2.7431630313315054	-2.119735515626094	-1.4210648952010623	-2.014240225972933	-1.5607446423422098	-2.2279994215555883	-3.1300548376914787	-2.2759964281571095	-2.6451834670867633	-1.3199542372417241	-1.3817948339335815	-0.8317536610393694	-2.385231638474837
NH4_C48:2 TAG	-1.8599157840533604	-0.4121702773119562	-1.6321533198327993	-1.3794673749165167	-1.0187719629108418	-1.4938229213969838	-0.46167457212368235	1.119251539922723	-1.5867403635726949	0.3019732440140199	-1.9155891019214843	-1.5012788164852027	0.18770370395989255	2.577495823420994
NH4_C48:3 TAG	-2.102575825913384	-0.7408678358354113	-1.8495499550578136	-2.3845365695843936	-1.8235835919630263	-2.2754844362291693	-1.6910326444763897	-0.255570074226221	-1.7138778380126927	-0.5325038576464962	-2.2061495365051744	-2.5244805953567337	-0.7739707824630222	-1.4481222048629427
NH4_C48:4 TAG	-3.455963720099142	-1.9321490256310794	-3.2163477264678537	-4.062168830799652	-3.353741191510516	-3.8704062160648776	-3.336928081686522	-1.685654534999373	-3.033931769632914	-1.823938670994167	-3.614632531709871	-4.23595113300918	-2.0262424364329497	-3.9027495782718966
NH4_C49:1 TAG	-4.349303501400868	-2.370275325857712	-3.929693041188627	-4.289847778056674	-3.6038987793163626	-4.24896899536122	-3.193092239743465	-1.166397052339488	-3.7844379109076223	-1.850845917915553	-4.433298297333007	-4.465525419716712	-2.281994684289946	-1.4273103993371614
NH4_C50:0 TAG	-0.8647897692117081	-1.1984960644500893	-0.9410138914820732	-0.6083554239316318	-0.80966467163611	-0.6914896148747657	-0.7373435819331322	-1.0555328872401784	-0.9971958497786114	-1.1197861101812574	-0.8375361898114511	-0.5727659820224305	-0.9998428342141472	-0.11160685928737252
NH4_C50:1 TAG	0.9113308302492267	-0.1269376570354268	0.4226900519295047	1.0099665077252886	0.5677824629770329	0.8789189553339488	0.5314173009066525	-0.20583614413285709	0.3045119481816191	-0.045020582317111035	0.8482877744738992	1.0670016083562799	0.7724992475486467	0.9542233704481737
NH4_C50:2 TAG	0.9709975251920322	0.5127944878951616	0.6240226895083325	1.4107224051472975	1.0780134094815645	1.205868789528734	1.319524414887719	1.1549768462458403	0.5108568713128795	0.9137211648749606	0.9222385564514042	1.4330834733332138	1.5855284540394003	3.2921149108329053
NH4_C50:3 TAG	-0.8531425681954192	0.291258446692805	-0.03129348160664136	-0.3379597815966331	-0.008182985968650414	-0.2913164257897477	0.24179814651369913	0.7645468935084769	0.05474024918143938	0.2882860047452893	-0.6298437880298557	-0.34606709073268194	-1.1291292344419381	0.937580555239165
NH4_C50:4 TAG	-1.7333969259959452	-0.9884692893573277	-1.566781110549615	-1.5165234638566678	-1.3179312350291568	-1.5533441015509322	-1.0656532505799554	-0.30283863357887353	-1.534153265673981	-0.6856326296098572	-1.7486702528428832	-1.5758090560383402	-0.8430700219010467	0.2298042828453037
NH4_C50:5 TAG	-3.550023741863669	0.3041569061734428	-2.5480834482493036	-3.424178147455428	-2.06155064243855	-3.2970505523820415	-1.3336191360141794	2.3914108761009376	-2.2482559821252073	1.1299561154896445	-3.631693924293163	-3.738422887627691	-0.10787704566376055	1.5136916504515034
NH4_C51:0 TAG	-1.7481173531427818	-2.360118220193603	-1.7867508390104285	-1.6800886138779874	-1.9124968881997413	-1.6920725026418126	-2.0289773976792693	-2.742427285867912	-1.8314288186864471	-2.5551955232230767	-1.687741985437592	-1.6151696065353414	-2.58753680680857	-2.586787584962354
NH4_C51:1 TAG	-2.8789566206487227	-0.3451245629705806	-2.578400078022642	-3.1030643991676845	-2.16625746550888	-3.031003012016962	-1.6987702280468764	1.15892091582825	-2.3807956755941255	0.3832423734143866	-3.106155087592885	-3.3700649546555455	0.2994476409370699	0.3433927612184084
NH4_C51:2 TAG	-2.277342466803422	-2.9771527019221855	-2.751407582247616	-2.1449899834258526	-2.483556228579589	-2.291262661173683	-2.414838863553017	-2.742197236808613	-2.853674941040845	-2.736097535255185	-2.3742063294854754	-2.123832796883909	-1.8735778379325132	-1.4177568420681532
NH4_C51:3 TAG	-2.5136860106796477	-2.0246994258784277	-2.6755664380076896	-2.407058103243929	-2.3042092126837037	-2.495157681140621	-2.046062256851294	-1.2325483856786978	-2.6775155480046067	-1.5711884145617026	-2.637993244602269	-2.4839435181189704	-1.1060626344458249	-0.40062381675639497
NH4_C52:0 TAG	-0.6765614420632846	0.26874900701066107	-0.10493635902365017	-0.4640870228022951	-0.1439781734757659	-0.39497735212573126	-0.0026971043178507514	0.5510658430004474	-0.01897238111030719	0.25212011228015774	-0.5555496337891519	-0.4941218976232862	-0.7080034745132884	0.21281939821073997
NH4_C52:1 TAG	0.5934587368191564	-0.8578312653751707	-0.04508794205551636	0.3636058413456771	-0.13778224265585814	0.2957750803975706	-0.39597150163439543	-1.486095670840102	-0.1615313784287712	-1.0031608929698477	0.4929028798781605	0.4354364116656426	0.014206286895481757	-1.201123691319728
NH4_C52:2 TAG	2.011614764707836	0.24655045017284305	1.7453419021840786	2.8309708286006314	1.9658479419964356	2.579134450735688	2.0071754752727715	0.10951117261869506	1.5231455002021095	0.18986830127649057	2.1942668708591686	3.0306361443663206	0.4393226780942805	3.0264333048815906
NH4_C52:3 TAG	3.469172211754214	0.8236690110023535	2.2846198912936435	3.0672072855008485	2.14982165615723	2.933130744087748	1.694194054659179	-0.2794798126436129	2.0673604334578863	0.584672156817911	3.285372669591072	3.199191141796801	2.4719179299008376	0.35160197026475387
NH4_C52:4 TAG	3.1364978102114764	1.1594331328552094	2.371273042872657	2.9728523163651053	2.2615602316748866	2.8670070676025854	1.9430529114842388	0.3359750815824196	2.2049974941078494	0.9403753486822151	3.057587448524809	3.0917807169547458	2.113734157730692	0.9983635226585554
NH4_C52:5 TAG	1.724485615701418	0.7468019985135412	1.0305500809532069	1.2622743564139405	0.978342675499781	1.230949367386001	0.7547580508158649	0.32145035687086154	0.9623979037152622	0.7388301632036871	1.521052313420336	1.262553997560031	1.9568866905869116	0.06237279257392231
NH4_C52:6 TAG	0.8477967651740879	-0.6664474420244986	-0.06267649799863384	0.91570788395627	0.2692392158054444	0.691929030474513	0.2563877598071904	-0.6000158348300111	-0.24672932696621508	-0.394086594431478	0.673333446017784	0.9717469616644165	1.1992599278086638	1.2822747373064778
NH4_C53:2 TAG	-2.0821273220109977	-0.9869139877487161	-1.7190943966745615	-1.6045476506176428	-1.3412006509293954	-1.6710660651712659	-0.9380471801315224	0.04493416206716396	-1.6786110409727428	-0.5715383385277448	-2.039496355299155	-1.6681168590846398	-1.0444206030792649	1.1045169901696403
NH4_C53:3 TAG	-1.4844158446766405	-2.1362130056215447	-1.8327743696374446	-1.10477741219066	-1.4837704411738715	-1.287571369385161	-1.3260816709470469	-1.7334517857704916	-1.9493802504942224	-1.8569259177833075	-1.5147339841110128	-1.062669998064243	-1.2283669464724958	0.1564142286172347
NH4_C54:2 TAG	1.8834757640128994	1.790378784805581	1.8348733175874596	1.6185059334008691	1.654299015479201	1.682366706600289	1.5150047057347986	1.4625659475707693	1.8578452947401605	1.6493017434206187	1.844333464252518	1.6083930030706681	1.7252087678011798	0.6440954137390213
NH4_C54:3 TAG	3.59089770647747	1.915505005104941	3.214446782249265	3.6915470461980044	3.0536221847028413	3.6088563674645164	2.796364833403504	1.1292006312779954	3.0728164192882303	1.5949821073381614	3.6532698204794283	3.836953366980436	2.0410873733975863	1.8887389260727168
NH4_C54:4 TAG	3.6339117907548295	2.1581320826054657	3.4795327616559213	3.706397818506895	3.1723090690536413	3.6864386133764175	2.86585242964472	1.1967650375952659	3.37516855810576	1.6884625664839295	3.757364886917311	3.856400435112896	1.7119004896384946	1.4139213295181299
NH4_C54:5 TAG	3.46576064591737	1.96285659044623	3.2673554978651165	3.72420796897645	3.1203458241066526	3.640813795401328	2.919473078837264	1.2684202541119476	3.1344347014097744	1.6327872360516835	3.5918245633416728	3.8792805660152285	1.7559303363617862	2.2049521970681076
NH4_C54:6 TAG	3.8658307822288913	1.9279974779286557	3.155271191985917	3.4075339883783027	2.8035434512792814	3.3981913345065675	2.3228238137954804	0.6996442216340322	3.0324783733812595	1.501253604541364	3.7772206126381604	3.5169018053485623	2.5473350755313873	0.2550146353839193
NH4_C56:1 TAG	-2.4246884939127615	-0.6857286401659604	-1.79283825795345	-1.4868626882569302	-1.111250129434688	-1.6277933853685682	-0.4031190150165529	1.0892312107719981	-1.7451561214189537	0.01844882669125525	-2.3141982231771774	-1.571052552526139	-0.8431413753149619	3.2594938237274227
NH4_C56:2 TAG	-0.4191551055128362	-1.1524587702650635	-0.9874323620928658	-0.031548267775743044	-0.4691685611975638	-0.27421373489108325	-0.24079108223051127	-0.5002133910664248	-1.1321841381601006	-0.6840266377828073	-0.5264155379012845	-0.008252944932662959	0.3866824399037321	1.8880829366267284
NH4_C56:3 TAG	0.5607845162360694	0.05436446434808584	0.03624097385952452	0.4377347103339908	0.23166747722115577	0.34383590682985143	0.24359965648020854	0.2144139021642333	-0.029743284608644505	0.28672650747017725	0.39627333540643317	0.41945103343576084	1.2775908496344663	0.8372010666959038
NH4_C56:4 TAG	0.31367732441246643	-0.8266225263948437	-0.3562659750516619	0.11783575873106567	-0.29522496560703626	0.022949139619222847	-0.43714524096733176	-1.0995934082134553	-0.4630859857012787	-0.7788237043950978	0.1644083000266825	0.15100617840007177	0.37362255953210743	-0.5532382814777486
NH4_C56:6 TAG	-2.1662435831670295	-1.4342312950683933	-2.2399469279756214	-1.9194681934207998	-1.766086931245133	-2.029854683873793	-1.4046202568765398	-0.38402412338394476	-2.2364832678534032	-0.8777194427203527	-2.273288633216646	-2.007249505134516	-0.534021908428135	0.7835292897569999
NMMA	-1.5777874090634865	-0.9223969997379671	-1.3065364133353274	-1.2992415207481944	-1.1344188137385238	-1.3222639533621572	-0.9177789272422994	-0.38619218093215824	-1.2754557847248154	-0.730188814614328	-1.5343535755463469	-1.3320370716535934	-1.1208563797379347	0.09871803612029367
S-adenosylmethionine	0.8976409667341767	0.16232380532450552	0.5523418319408668	0.7850509460337609	0.5243518618968714	0.7436844970122473	0.4055713914343153	-0.11583827744268069	0.4911117966293913	0.11567240091305342	0.8346267500537188	0.8169663811290149	0.683745469445745	0.08536017150953462
S-methylcysteine-S-oxide	-4.409890265019097	-3.4184142030913183	-4.802962298487442	-4.528548123240339	-4.224300559102236	-4.630905103785314	-3.848639628204193	-2.14163481240688	-4.774068133794348	-2.633057886647256	-4.710381573729604	-4.702874014541812	-1.593465987305199	-1.429836961621755
UMP	-6.702494910457041	-4.025338049169388	-7.3781003617992145	-8.003420487268894	-6.831644058744694	-7.899399082812628	-6.48013457553193	-2.3420009378932467	-7.143120956984512	-2.870533158346788	-7.435383043588315	-8.458123369660802	-0.9644142712617501	-4.574728533686783
acesulfame	0.4533195071895024	-1.4585040432104135	-0.692326076301826	-0.11430630535438402	-0.7355615096631092	-0.21236482563510284	-1.0886433825961481	-2.1847300272086305	-0.8454211855495524	-1.4980307073944603	0.17756743170149036	-0.06896882695301312	0.4539909090884646	-2.0194554195341285
acetaminophen	-0.38518671784797887	-1.4037758151747148	-0.6814356556049471	-0.5264475953560044	-0.8655505369879082	-0.5382400364327121	-1.0973477896604378	-2.0315837594780835	-0.749597394899191	-1.6456239557260837	-0.39544243593192885	-0.456565795388729	-1.2431196886149976	-2.106392602760956
acetyl-galactosamine	-5.129526272139991	-2.788979385782798	-4.848015345400017	-4.535551251383059	-3.906747458947337	-4.69279819389141	-3.0660701787772844	-0.42105960815470156	-4.762029131727765	-1.6562533762280616	-5.266074837492498	-4.74900390058914	-1.6819598971790035	1.5195798806280787
acetylalanine	-2.2066874393855636	-1.4352165113629498	-1.8927349501716058	-2.1206976954673173	-1.854990224852993	-2.0813534505984754	-1.7221413172147135	-1.0951550885122445	-1.8275765628650114	-1.3445275337700293	-2.1782110537793127	-2.169298646366473	-1.813443081523777	-1.3270600731747124
acetylcholine	2.5940735388986975	0.2132795230337572	1.700667511633249	2.2956301451557577	1.4738749726257216	2.204281611716762	1.026508228240475	-0.9443592882055796	1.5154183455413346	-0.1386314696918376	2.5026586706581124	2.439070519688659	1.2054254512482854	-0.5496139551917758
acetytyrosine	-2.942925726728792	-2.1403798388327004	-2.7113119812316633	-2.3391619884644976	-2.227188660980767	-2.4685305959969814	-1.7871617973558627	-1.0215890450005591	-2.71568195492685	-1.6529652814614924	-2.9045336069832874	-2.380751472386477	-1.905311232791012	0.6857108231866582
adenine	1.0614165387368728	-0.936883643084407	0.468653538733496	0.9188856826045531	0.21739909851771344	0.8547590216162452	-0.16610861250642683	-1.9961178690598709	0.3164842141376466	-1.3272665287126166	1.0560577769765356	1.0635445402954309	-0.5169938754433847	-1.6531713608642904
adenosine	3.0951979728680956	1.4735861649816546	2.7093647016663525	3.1442375803889435	2.5380455183242407	3.0719304389136837	2.2730530191725	0.6837198882339639	2.5759537881364594	1.1571857093936853	3.142372940705683	3.2800792622712396	1.6306873783931235	1.3032577160481131
adipate	-0.10789571394820685	-2.149536029123566	-1.0793783886138446	-0.2577602302325108	-1.0219870861773366	-0.42187006745602373	-1.2676798170811738	-2.7209888752780835	-1.27216720349875	-2.1821375124670706	-0.2598963034633135	-0.1575889201843297	-0.5910731394980764	-1.5669268716381688
adrenate	1.0594328781593272	1.3137744896827934	1.6489461388332647	1.5208376670890693	1.541890779069914	1.544813088412352	1.6120702809095586	1.278246429557487	1.6688624087195159	1.1080697695179218	1.2972416638633142	1.5833120483336756	-0.02009035832983619	1.5703940920524793
agmatine	4.309703115742536	3.933550254994974	4.637682432153232	4.104321404191356	4.079476815148835	4.262299658987492	3.739612857743966	2.902542756236407	4.676894079956565	3.3182527442374354	4.46224001379457	4.17833141812255	2.5513056787364	1.373898105855607
alanine	-0.01270774318460477	0.9883782885009458	0.5931338139782358	0.18388482571946496	0.5316549266035158	0.2651809676599942	0.6663721412265293	1.2512122382414435	0.6876045023051646	0.9534994266828631	0.1135168028852771	0.15118853651380124	-0.06720127631873885	0.7965873394887963
alanylalanine	4.234384108074623	2.8784968553018024	3.9491665856248357	3.9448503772902734	3.5397807239674495	3.9873946449295485	3.1341671748159095	1.7610741615133638	3.8816797246982873	2.3859503499219774	4.257696894986921	4.049089185851912	2.6818432431570285	1.078297323035555
alloisoleucine	2.213411708217421	-0.43276699069042035	1.2002241747230837	1.743499151120411	0.8688676196389666	1.6752545230192246	0.3087635657219099	-1.861684164316867	1.0088684747757934	-0.8841341906653106	2.0920880047042765	1.895027796763324	0.6402165964057454	-1.8431321658403612
alpha-CEHC	-4.4916733160406395	-1.669474720918906	-3.810181002567095	-4.300934405094796	-3.3406776883242744	-4.249740221075014	-2.735339690956997	0.056092614258381766	-3.6077041197938895	-0.9536384640102753	-4.565448351408266	-4.534741519777369	-1.7401509301830962	-0.13991173238820181
alpha-glycerophosphate	0.20847504429747188	-0.475009500370275	-0.3233693032925611	0.19423128554554192	-0.10335923095597632	0.07288712127909258	-0.0817722647939807	-0.3243766703123867	-0.412959592057749	-0.25307462479480947	0.07320671251086353	0.19996180711719932	0.7228428738125268	0.6384505507211862
alpha-glycerophosphocholine	-0.4615735548523685	0.67194507059682	-0.1259366306950851	-0.49781246885398045	-0.0736817325264365	-0.4286520291710906	0.08803005379468387	1.1448030617292357	-0.023955089640310123	0.8351416666971172	-0.4811349592953933	-0.5905133485776077	0.3900340703126681	0.5408582359731802
alpha-hydroxymetoprolol	0.27773041308254465	0.48084887919226516	0.3526584195235586	0.3999753385118894	0.4355711263879334	0.38029830124507213	0.5265280961716421	0.7105837627471823	0.3576759876441956	0.5743231954251118	0.2855918200633143	0.3875708672562417	0.4845759910910439	0.9956596625864687
alpha-ketoglutarate	1.7878568393415146	-0.2179102667651982	1.0947713821277205	1.4853208070692723	0.8152388116503682	1.4389686107357185	0.3883960732632683	-1.33850671007134	0.9512068259866585	-0.6031319595806472	1.728871243315293	1.611227172951606	0.4032461044126401	-1.3131828201846099
alpha-ketoisovalerate	-4.4961068786963185	-2.7395076760010006	-4.3718345205656	-4.324609111876036	-3.7845953483044434	-4.38933613357373	-3.258238366750647	-1.1739780056346072	-4.282823818515204	-1.9589486815802877	-4.660027635620612	-4.508310299286932	-1.8132359636789395	-0.4512536156255523
alpha-linolenate	3.452257873674442	1.3773703879595258	2.9778429757168503	3.1778018228716203	2.5058491627035093	3.185192527591781	1.985575440194734	-0.0771004153058141	2.8497008677896254	0.7564365365535819	3.4919718313230264	3.3412684508736397	1.293444807512325	-0.462762032945149
alpha-muricholate	2.5474909258995875	1.4850722549656958	2.2750786712553337	1.9519307941638064	1.735782936312547	2.075442467121348	1.2495079620138687	0.22795523758861627	2.2620139557369696	0.9363810114714788	2.511266596722038	2.0112883291801817	1.2463585742290104	-1.4441963854132092
aminoisobutyric acid/GABA	4.108579512609456	3.276777253620444	4.035757383126207	3.9518920992954127	3.708812803553719	3.9999937623187027	3.4302383594274835	2.4765273728016477	4.002758437915953	2.8859370137771374	4.162714848641913	4.028554214192643	2.8611144138635987	1.8961440120867301
