featureid	UNKNOWN	o__Methanobacteriales|f__Methanobacteriaceae	o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	o__Actinomycetales|f__Actinomycetaceae	o__Bifidobacteriales|f__Bifidobacteriaceae	o__Micrococcales|f__Micrococcaceae	o__Propionibacteriales|f__Propionibacteriaceae	o__Coriobacteriales|f__Atopobiaceae	o__Coriobacteriales|f__Coriobacteriaceae	o__Eggerthellales|f__Eggerthellaceae	o__Bacteroidales|f__Bacteroidaceae	o__Bacteroidales|f__Barnesiellaceae	o__Bacteroidales|f__Dysgonamonadaceae	o__Bacteroidales|f__Odoribacteraceae	o__Bacteroidales|f__Porphyromonadaceae	o__Bacteroidales|f__Prevotellaceae	o__Bacteroidales|f__Rikenellaceae	o__Bacteroidales|f__Tannerellaceae	o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	o__Bacillales|f__Bacillales_unclassified	o__Bacillales|f__Staphylococcaceae	o__Lactobacillales|f__Carnobacteriaceae	o__Lactobacillales|f__Enterococcaceae	o__Lactobacillales|f__Lactobacillaceae	o__Lactobacillales|f__Leuconostocaceae	o__Lactobacillales|f__Streptococcaceae	o__Clostridiales|f__Christensenellaceae	o__Clostridiales|f__Clostridiaceae	o__Clostridiales|f__Clostridiales_unclassified	o__Clostridiales|f__Eubacteriaceae	o__Clostridiales|f__Lachnospiraceae	o__Clostridiales|f__Oscillospiraceae	o__Clostridiales|f__Peptococcaceae	o__Clostridiales|f__Peptostreptococcaceae	o__Clostridiales|f__Ruminococcaceae	o__Erysipelotrichales|f__Erysipelotrichaceae	o__Firmicutes_unclassified|f__Firmicutes_unclassified	o__Acidaminococcales|f__Acidaminococcaceae	o__Selenomonadales|f__Selenomonadaceae	o__Veillonellales|f__Veillonellaceae	o__Tissierellales|f__Peptoniphilaceae	o__Tissierellia_unclassified|f__Tissierellia_unclassified	o__Fusobacteriales|f__Fusobacteriaceae	o__Victivallales|f__Victivallaceae	o__Burkholderiales|f__Oxalobacteraceae	o__Burkholderiales|f__Sutterellaceae	o__Neisseriales|f__Neisseriaceae	o__Desulfovibrionales|f__Desulfovibrionaceae	o__Campylobacterales|f__Campylobacteraceae	o__Enterobacterales|f__Enterobacteriaceae	o__Enterobacterales|f__Hafniaceae	o__Enterobacterales|f__Morganellaceae	o__Pasteurellales|f__Pasteurellaceae	o__Pseudomonadales|f__Pseudomonadaceae	o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	o__Synergistales|f__Synergistaceae	o__Verrucomicrobiales|f__Akkermansiaceae	o__Saccharomycetales|f__Saccharomycetaceae	o__Eukaryota_unclassified|f__Eukaryota_unclassified
NH4_C44:0 TAG	0.1345716282943752	0.16649403953626818	-0.1884949300744133	-0.37600075126413834	0.6332945603194027	-0.23240419471812002	-0.3031454399669853	-0.4237989287188746	0.3953706101826051	-0.21938670060669363	0.27901358861588577	0.13553923593522654	-0.12611715809672402	0.154182709407725	0.3993501217906914	0.22675545895985505	0.11562253095585741	0.27472520119461885	-0.5917174884309625	-0.181188029693937	-0.36543576946123535	-0.09975999200336982	0.2834817258318374	0.5948331855162556	0.4307742142752794	-0.11223082699951781	0.04523655503392132	0.34759726165096616	0.22971682658489379	0.5496106203427378	0.2771700488292427	0.29015465000430507	-0.3615369897583638	-0.11349763555910508	0.249892643653981	0.021235597379272608	0.06091046210929507	0.4187167417421711	-0.2602531225309705	0.39918690909149657	0.28927862003286897	0.1141922115377545	-0.5495111345799758	0.0634996598914137	-0.05211303753552654	0.14029294584879615	-0.32973293233067347	0.17468112468448682	0.29017581019717564	0.40472089220429597	-0.4028561470702391	0.008488786913266155	0.21542141003644022	0.6039047616554454	0.1623930326483701	-0.14904801871544038	0.07428076686543478	0.22561796588075733	0.4192689871561779
NH4_C44:1 TAG	-1.6308219509047006	-1.3511401271163739	0.4097702287925792	2.2300404505142897	-1.5706843022553905	1.0952532757406233	0.2331168027640418	1.628347943342294	-1.872883844705974	1.423707823850294	-1.785604275711524	-1.648419093471774	0.4688937259466694	-1.3921706720492084	-0.8026162113847111	-1.8629118258018085	-1.6007086728776085	-1.8058009416193612	2.6801218978729446	1.3714556027938316	1.5723226878011594	-0.33112668335543827	-1.421022441963025	-2.6173571002520455	-1.190211104520229	-0.7275697182897927	-0.22243485354112713	-1.2711856530282803	-1.5550580318648377	-1.9080742524787195	-1.7915330311607232	-0.8555540654505396	1.124680021194863	1.6141636345069093	-1.7957985311523126	-0.8878079674107746	-1.2916113918480199	-1.6391334993873246	0.6542633361869055	-1.8203253445948588	-1.8889233707930213	0.5421070418772951	2.3132815449083055	1.0055132764792916	0.25600194110043484	-0.9383213311685844	1.253097652791594	-1.3831210622120653	-2.7212653836197225	-1.8453465076401527	1.64730949774567	-0.6843939395811118	-1.3871358808441212	-2.614169541155431	-0.14030930267395272	-0.6139050194146218	-1.4562795673599924	-0.7743372162808608	-1.780766681231615
NH4_C44:2 TAG	-2.4516336907016205	-2.240520952015269	-0.8792026416197384	-0.30480447632871055	-2.804146287718911	-0.3918461024482903	-1.2971842535422722	-0.44174633913660766	-2.8939644067280947	-0.7794829242748085	-2.8587699196493794	-2.8322784968335766	-0.8419802299870138	-2.6970790602238077	-1.9246822673057995	-2.9466152348065853	-2.758430478112785	-2.8793735237782996	1.1565957928763828	-0.021629109774741417	-0.009594667977240068	-2.3590247642688267	-2.6470071348329327	-3.6513400051157654	-2.324642286150285	-2.5072278368956233	-1.3076264586070712	-2.5931061381922307	-2.509019439184459	-2.888360931874196	-2.902492157908233	-2.112294548881869	-0.23855634882601584	-0.20116853876521068	-2.9010508306270832	-2.3461282722507275	-2.706932108402698	-2.7400550476729153	-0.9430012353816142	-2.9522996014511405	-3.0546691109707194	-1.5989990511757979	-0.4164252229339146	-0.726227041829782	-1.0643461404328831	-2.535194261923605	-0.7576135393567145	-2.5757221262361685	-4.04672115522312	-2.9968494677896316	-0.045519297202173264	-2.021714656007817	-2.695869115642922	-3.8302413212191952	-1.5026157231403063	-2.1474191188832226	-2.0642390238673944	-2.341803908203749	-2.901270666039128
NH4_C46:0 TAG	0.4319422125651535	0.15946495265737104	0.39939082068258525	-1.1146325852818553	-1.8432265538676376	0.12274882756560557	0.47372510203358065	-0.18714362536246099	-0.678458273079761	-0.9957913832389442	-0.36043739057330626	-0.06626462119717313	0.1530708085797458	-0.34939425806131036	-1.086715500112783	-0.1723890039410516	0.03457138851133858	-0.362101085592879	0.9015008926193044	-0.005367313736078794	0.31694628202798425	-0.7836891320888464	-0.7015562899121228	-1.1905835239488511	-1.0956606281664834	-0.2842546608048584	0.03454384452743109	-1.0754720145381262	-0.0840387688291252	-1.1241243590875503	-0.40748153129136366	-0.8788341265253432	0.7032588216204925	-0.8558780728585602	-0.3034596189301355	-0.2631027120756255	-0.24423444643915593	-0.9213132547868454	0.1637961532045374	-0.8493200697215517	-0.5291439368594641	-1.852707543628454	-0.8212039614775678	-1.215162904297106	-0.050425287237212846	-0.821183540288514	-0.3189136940826711	-0.2900666701430086	-0.560780947704056	-0.8996442416337893	0.27592297883923445	-0.083518289767045	-0.5745466307313294	-1.4829294703961322	-0.7508656231737775	0.1491127379151198	0.9051782397920609	-1.1188759647962558	-0.924522203768201
NH4_C46:1 TAG	-2.055910857720993	-1.9360693995587295	-1.0570012897846368	-0.2858657063556347	-2.1806934985794975	-0.7383337169317835	-1.1507748311468644	-0.514292490895065	-2.252640959161004	-0.6688999575814725	-2.1897200656358784	-2.107588360851895	-1.042630298533851	-2.000789858484098	-1.7482902080343425	-2.216283034713313	-2.0758862017469784	-2.2018405570731807	0.0968627419485385	-0.6072644863338097	-0.4930895250072713	-1.527889285896065	-2.0370866673331136	-2.6551137911656917	-1.9401856365487036	-1.6841413743959064	-1.3879591000195315	-1.9877334035421281	-2.0537962249517703	-2.2951588873329056	-2.1971034195139882	-1.7653145604510587	-0.6855989190510405	-0.5514122880756225	-2.192348668376601	-1.7525338038335048	-1.9512369939563725	-2.153734597274112	-0.9597685563042828	-2.2400563645180194	-2.2576695922269945	-1.1609570827140017	-0.23342470392036796	-0.8758143953419832	-1.160643128564256	-1.8145458985784924	-0.7058306034766413	-1.9910976533326905	-2.680201239890674	-2.257296882670022	-0.46174112055729266	-1.6343244180969514	-2.013389352130713	-2.6786741296595418	-1.403697442878756	-1.5927860581629414	-1.9309233099015588	-1.7512347803779713	-2.225903118368878
NH4_C46:2 TAG	-2.8769406471116072	-2.7656262782593193	-2.1138110713002773	-1.4566530035068066	-2.821863540572327	-1.8518448445688338	-2.207314521208022	-1.684251636414239	-2.9571819331400593	-1.749371735173951	-2.9338811220251806	-2.898170878866707	-2.084149451756753	-2.798332847369104	-2.534852630665222	-2.969309320674589	-2.8790969984049144	-2.944584341174378	-1.2580620888982859	-1.7352522295571957	-1.679806962407977	-2.434078946292284	-2.7975275162797786	-3.234467008396957	-2.684188004544238	-2.580948027972731	-2.3354234740237754	-2.7343248518527643	-2.842089536340473	-2.9534275688364193	-2.9382086177596047	-2.570565229415684	-1.8498487644654629	-1.6469228583949813	-2.9419976240938848	-2.619982354204837	-2.7754430202699623	-2.8648583668905605	-2.035158902975273	-2.9394969813304916	-2.981095087925892	-2.0682834730654163	-1.448577288322022	-1.8710693987641633	-2.161126656810102	-2.6315389458377627	-1.8205235152433352	-2.790902187721119	-3.3194344723023503	-2.9508654637490515	-1.6576425874381937	-2.533436546868029	-2.7918328874827134	-3.240659585503221	-2.301105084888353	-2.52982008228126	-2.8028892442770332	-2.5580098374942253	-2.9228491952219358
NH4_C46:3 TAG	-3.2455402955599206	-2.9679183617851934	-0.7564625657297718	0.28024047138272756	-4.0883470775221475	-0.022893341092437125	-1.2432644677630007	0.089637208960901	-4.050957439662042	-0.5288211131196823	-3.9089799491318935	-3.7564617475850985	-0.7488082912838774	-3.5711765782902356	-2.68288998110795	-3.9919997004486865	-3.6387235720236215	-3.936245022651606	2.428391661946345	0.451607292960597	0.620895899631289	-2.8571304949346112	-3.6057769328713363	-5.265726103422731	-3.266873538442303	-3.072125974401345	-1.5498874393288984	-3.570637540888897	-3.3880123741990316	-4.16110546966328	-3.9666740174007824	-2.854485834612979	0.27982162948446576	0.17890898812080502	-3.9443091382402837	-2.968922727445204	-3.509706569787562	-3.84620755561913	-0.7703427021798912	-4.127614902850968	-4.188227846821475	-1.9392067175625085	0.2669390532108077	-0.7005478615302376	-1.116065611065069	-3.3131110877368943	-0.4286614294782676	-3.4254576658595357	-5.574332157769379	-4.193901881807927	0.6064807569766545	-2.5098984606196906	-3.616138414684941	-5.512323847119508	-1.8921278042253364	-2.5555385629314404	-2.6685872103928934	-3.107991415391675	-4.072732941724649
NH4_C48:0 TAG	0.219057131386019	0.306708212012079	0.5795572053640742	0.03724621222668567	0.07353613697646821	0.6915713498746238	0.15482033514350935	0.21364026319570617	0.01778196501039675	0.07417840008507515	-0.06069688769376924	-0.1932169682242888	0.6211062196382802	-0.18383817897772042	0.4656433746424735	-0.14237569843809328	-0.15070774935383446	-0.07371854483081242	1.2743129512807148	0.9693519773003361	0.7598696255096029	-0.5772404571774343	-0.03750176382344961	-0.2719642933074291	0.267208276335397	-0.5153323280119861	0.6087590114975951	-0.03003239166083116	0.16414130759565027	0.13173333682919464	-0.10679793692790984	0.2264056469008946	0.7720227211502191	0.6643294644972895	-0.11814365437449026	-0.16602827368008954	-0.3062404691824887	0.0640163314737272	0.32361139605237393	-0.07609219540603984	-0.21109993715191244	-0.12738601538660443	-0.23395479257233498	0.540409729769177	0.5412495722483421	-0.27956235632646564	0.13693211726793075	-0.042230819142527576	-0.8218825643636682	-0.10751984098086842	0.654445172719288	0.06698230182797693	-0.15064715057934674	-0.4674319795022699	0.40944818021748397	-0.20317123676316662	0.5122842425848899	-0.11298271093639656	-0.031117414099185225
NH4_C48:1 TAG	-1.474534769976583	-1.37107212635398	-0.3429056152296076	0.19574589643059603	-1.9614815992092325	-0.021801329772203615	-0.4934576292072874	0.10952318241742742	-1.8779202763107867	-0.19753336407163058	-1.7760788041759419	-1.6627918135674387	-0.35783821426180756	-1.5872655628629149	-1.324804504569551	-1.7899885789888816	-1.6082750952458793	-1.7897038854417793	1.0833549340634292	0.1435721083652639	0.28355782613149705	-1.1901648799889264	-1.6542577519858526	-2.4315696857580655	-1.5649676727843755	-1.2799542742148586	-0.7506670705621363	-1.6548388959652858	-1.5558071492907173	-1.9733542500965473	-1.7973893425531973	-1.3485841254013156	0.1331307642709929	0.034977912139510625	-1.7789742674804978	-1.299967925039534	-1.5330747405748801	-1.799294655762112	-0.30896541059941257	-1.9032711102341446	-1.8936174422966072	-0.8836439982923414	0.2565701981680798	-0.3857629335493833	-0.5278703783940091	-1.466785774578458	-0.12995592277825407	-1.5456946177737154	-2.4447949461699485	-1.932987075753164	0.2961410239270771	-1.1132834604937918	-1.6279500136360074	-2.527110515091189	-0.9117794544263206	-1.0723393710496207	-1.2290339876546172	-1.4163844126160656	-1.8912244033582173
NH4_C48:2 TAG	-1.7126063850484143	-1.5970764692320079	-0.6968809138942315	0.46071893700602295	-1.709163985634202	-0.36039416432976823	-0.6471463320046409	0.0914097421089306	-1.8182236814564	0.00014086589567430252	-1.7275812365556895	-1.5945222888122315	-0.6856916933955617	-1.4630573990995268	-1.3912671424904577	-1.7341931572679374	-1.5777696199628115	-1.7377062400978764	0.34801249457241623	-0.31125695590058045	-0.11223777760896114	-0.752575957859178	-1.548318218081178	-2.150726347252347	-1.535093154534549	-0.9753733691716489	-1.0751937720861509	-1.4785061634682624	-1.6678904147942815	-1.892064780913272	-1.716737575314605	-1.327273708269529	-0.35496493590506994	-0.09490709812177078	-1.710963503421416	-1.1889693395180712	-1.3654289839228837	-1.711910238543859	-0.47721994642390414	-1.7605210355433778	-1.7434717128927328	-0.4569600293530227	0.6125819992644944	-0.40829132306407345	-0.782495755458942	-1.193160699145258	-0.09392167605008295	-1.5097568158202566	-1.9965118041151682	-1.7669823808314464	-0.03399208015694963	-1.1478649318698146	-1.4818233401361856	-2.091997901722409	-0.9847312041392414	-1.0069773537218278	-1.6985997105475834	-1.172348734752771	-1.7591314283954151
NH4_C48:3 TAG	-2.152158588754717	-2.0014770300751636	-0.5460064140359221	0.22062673662689214	-2.821241245810679	-0.08842562732964632	-0.7647173609275368	0.09455990347840282	-2.7146073977293645	-0.3359694199330141	-2.5764810317024534	-2.4207693074413017	-0.5649047253942889	-2.3118398496879182	-1.9209102269353355	-2.5999894196133857	-2.3447121490970235	-2.594090561996912	1.4777419061063757	0.15305859550010026	0.3437609169267346	-1.7488250670862007	-2.397985165133811	-3.4978854803413975	-2.265826424542871	-1.8813618243598211	-1.1181708335986247	-2.396135216567062	-2.263814965897679	-2.844461209447018	-2.606715975131893	-1.9616119373536793	0.12836594766629195	0.0007030649440697978	-2.582113115151861	-1.9031719078227511	-2.2351550034175083	-2.6005062584262797	-0.5005604215185071	-2.75110771738703	-2.7408220676413233	-1.299331701780111	0.2997309719112652	-0.5910881792394509	-0.8056191022874617	-2.137870472434429	-0.2455354648821042	-2.24902656071767	-3.5297016177399376	-2.792215088340345	0.3598709149483591	-1.6385798345399698	-2.3656277299931974	-3.6326345116472334	-1.3430835857239218	-1.5862689186734915	-1.8060908108082858	-2.059993813063227	-2.7313517941482903
NH4_C48:4 TAG	-1.7614975695815687	-1.391975364305854	0.7551851946561282	2.894970860778381	-1.588184280642512	1.6134653207213945	0.447119057531407	2.1632818132596894	-2.0292339981934897	1.9341429841272637	-1.9625773712996342	-1.845248114527437	0.8487673659821748	-1.5213762360768373	-0.6283039602429259	-2.084645423239002	-1.785444829422843	-1.9879021523008418	3.589430380130577	2.013928620222389	2.187421320707711	-0.314117485073214	-1.5001436405466748	-2.952306811347919	-1.1362083198698643	-0.8042842150943057	0.029203753671460442	-1.2985754364992355	-1.653612452566633	-2.0205353556806678	-1.9769655424647663	-0.7579044022888499	1.6339719900486134	2.284062193460166	-1.9909151242123337	-0.9181979514476617	-1.4322046610646857	-1.725893555036829	1.0033187834798707	-1.977988422703663	-2.107085669515625	0.8894535011097213	2.916996628382313	1.5528897842718727	0.5881785310648326	-0.9728342575981409	1.7049897144863828	-1.4806380152226484	-3.234036048594006	-2.0110716128713775	2.255560478125321	-0.6354837398026396	-1.4938553580870544	-2.9741453350577958	0.12792561437480562	-0.6242540388117117	-1.5170026060465676	-0.7217324662942719	-1.9152872496334048
NH4_C49:1 TAG	-1.998860322106794	-1.6385032786925877	0.6557311292090958	2.2168018168138293	-2.306730372159709	1.5068568883108306	0.15301781431091133	1.7538963615490097	-2.561177598551985	1.310789674338559	-2.4812726119700237	-2.3798728365094677	0.7238233411269857	-2.10778339790716	-1.0267091419489152	-2.610569561880353	-2.282693051047818	-2.510158972482246	3.8887319129732467	2.0222875412222994	2.1429660803374744	-1.1900897723575552	-2.0707784091048893	-3.7090334511394993	-1.6324929994379063	-1.5552767529756009	-0.10839451016007096	-1.9366985548608087	-2.0135457182781833	-2.5757226683507852	-2.526881675859448	-1.240602860111358	1.674264080978183	1.9790239840864676	-2.5282734929838835	-1.4848363246133034	-2.0585193937152275	-2.282522481338998	0.7272419388456204	-2.589962961627829	-2.725580198982028	0.030551969817808278	2.1536003221558837	1.1351127294344483	0.389059339497591	-1.6991927301651302	1.2379755978319413	-1.9816209726414544	-4.150403653457025	-2.645934001620384	2.1486911613054107	-1.0586435853156024	-2.1022397984122145	-3.8805551419052735	-0.254234862972713	-1.1416147486212669	-1.5272799740168141	-1.4187517073310456	-2.5167702588736667
NH4_C50:0 TAG	-0.7958663407677775	-0.8486338256134869	-0.8706443146646193	-1.2298798618676674	-1.18052642902731	-0.9381845458839132	-0.8786113217042439	-1.0443887934056748	-0.9801696711598944	-1.172543415684955	-0.9333184480330239	-0.8997263666222812	-0.9097087037298257	-0.9556101006371032	-1.0696066358469682	-0.9023403559167587	-0.881358962182549	-0.9370682397690433	-0.8498626592277091	-0.9591588784812386	-0.9257880894909687	-1.1040173042574688	-1.0092326173511559	-1.0467482313708616	-1.0610620136445648	-0.9973488209800256	-0.901674910959952	-1.0748201301179026	-0.8855703667055409	-1.0431827501826796	-0.9438249536466509	-1.0445972194182314	-0.8433924021958144	-1.1232711044260255	-0.926713647097914	-0.9685880301335108	-0.9558460801121718	-1.027441758676173	-0.9336880310207623	-1.014475640095041	-0.9703683330062436	-1.2894040552914339	-1.2016734940162475	-1.1657513842452243	-0.9364454504696398	-1.0599917383783666	-1.0508960010610076	-0.9425913073592898	-0.9741103559579498	-1.0252792021700885	-0.9412272169266404	-0.9318491697933233	-0.9929229959657377	-1.1075815463802554	-1.0430638618728283	-0.9144017733942338	-0.7064406498425522	-1.1085777947332267	-1.0284648397942808
NH4_C50:1 TAG	-0.37948667513337875	-0.4050505499770485	-1.160599759152828	0.6317760537302215	1.2155167592667766	-1.243686451281134	-0.4121677382157527	-0.2179375291803638	0.6550769933500624	0.5426988095600134	0.624353339303533	0.688552153748585	-1.0916548544054496	0.8263282935097287	-0.01541310945691432	0.6784800371422668	0.5534904878409648	0.635477142243523	-2.89949223959271	-1.7224164701481366	-1.5239720309743396	1.7198138197697572	0.7355547884633618	1.5475468620293173	0.40377950513986127	1.3521462720454214	-0.967323920339789	0.9389227143778958	0.02611140947506796	0.7121727755316118	0.7368739724388583	0.32492554254746797	-1.751130711236532	-0.6534071562589183	0.6998890885710891	0.6867450488368223	0.9626037997807901	0.696891583705062	-0.5534158388764105	0.933725732887341	0.9883999323964598	1.458661425672802	0.9610639397777235	-0.18853797804341976	-0.8024115968938355	1.2473095631850297	0.038181456719663	0.5066399812997306	2.201636144687929	1.0156298350792166	-1.304126321821173	0.14503458967854987	0.886354748950575	2.077968650795257	-0.12952076585607655	0.5025845731690146	-1.204627250102867	1.0898475387184736	0.8802336678188736
NH4_C50:2 TAG	1.2160955143814463	1.1417367765012112	0.6715521286942049	-0.371316134169275	0.9562962641812796	0.4665549809663144	0.514460127951506	-0.00066324864477596	1.1173354811965361	-0.054615017354463724	1.0704179827163642	0.9718914915664332	0.6560739456800366	0.8661376156575473	0.9385503429759847	1.0700224704409333	0.9856052165625775	1.0673564147623602	0.2565696064432493	0.5004803024855187	0.3430790541955262	0.24212550768443553	0.9229129543467067	1.1970376253084232	0.9768554458985449	0.4554405592321944	0.8866374365071128	0.8483793722888056	1.1248767765384153	1.1597713938896217	1.0446912735300042	0.8491961039597566	0.5358964923570682	0.19681368056495208	1.0481464480492966	0.6954755574326907	0.7679336090703512	1.0407691598973154	0.43427581471889304	1.038558637126477	1.0117852322532972	0.09136730763099177	-0.522872805567521	0.32135619561241313	0.6777633810273689	0.6185924277166767	0.08695941373340377	0.9371121981382022	0.9877307078901039	1.0257774187386635	0.2587272025992101	0.7600253336331655	0.8637934856924143	1.07139700623119	0.6994145304109117	0.6079561345567992	1.3431752080607635	0.6239705017005859	1.0402774604350125
NH4_C50:3 TAG	-0.2816184214449471	-0.2404255629321015	0.4849802689044861	0.7348033566758705	-0.8354035124254473	0.6765088559293583	0.40505658915148235	0.7567879902977019	-0.6616033675769439	0.4718782093571514	-0.5555578245173756	-0.4427896062795158	0.44926095307133623	-0.4179935299142033	-0.3372395494487552	-0.5428932561276685	-0.3964991287315518	-0.5657202107384491	1.4933852335685707	0.7656115627917062	0.9037235788082199	-0.17007486638550784	-0.5068849371116357	-1.082911178175204	-0.49488505278423245	-0.18521887131112158	0.1648716952965048	-0.5435032811387908	-0.38555183706759777	-0.7756516204988875	-0.5730643432865944	-0.32238603496569485	0.8360460546470596	0.6215869578761688	-0.5494857053878641	-0.2127470874945332	-0.3666581538544711	-0.6326617064488564	0.4969762849185327	-0.6913627347873357	-0.6487006068743266	-0.08030938633325402	0.8171944632989346	0.29887470123293447	0.31541493794585174	-0.37670405837550913	0.5819450446255634	-0.39084934765174095	-1.0079343918151897	-0.716100998003911	0.9132234802942948	-0.07487234149756561	-0.4702687698460022	-1.1697378983356232	-0.014174083755311623	-0.012687782310381479	-0.07694563521807424	-0.3786241775542951	-0.6930499492236315
NH4_C50:4 TAG	-1.1844040923806467	-0.9840609672095213	0.8541708594192731	2.066542336667384	-1.8723347904395418	1.4520418364198862	0.6419099628002103	1.8030534847301631	-1.8047386857917185	1.3222817116158803	-1.6319264903572126	-1.424058732091539	0.8390209341023347	-1.263177027827834	-0.819818650368207	-1.6608917095046667	-1.3396161271054685	-1.6522122095112493	3.3395148722050827	1.7258079147953838	1.9917088518725428	-0.42119937325054746	-1.3779908392733091	-2.740321031980438	-1.2341701019340037	-0.6419349487466091	0.12528288370604224	-1.3505969314907924	-1.2839337690508072	-1.9646107078726336	-1.6595677718809636	-0.8433788814867345	1.6800760067007363	1.6431783571770038	-1.6326317857761958	-0.7370244158584165	-1.146985391492469	-1.6467400981573652	0.9780420373953629	-1.8230217039156598	-1.80681817519506	0.15913808493707737	2.199977263189583	0.9169098456592426	0.5529609574977941	-0.983972555416731	1.3811001294933338	-1.21124302037494	-2.7238095664513358	-1.8673144290332302	2.0353331617953816	-0.44686171294502963	-1.3237300583171543	-2.859535638305215	-0.07662701290751253	-0.3443156917177408	-0.8195547318377765	-0.8918281967220683	-1.800050645921953
NH4_C50:5 TAG	-0.7994658224225197	-0.6453089999596515	1.6286864068859477	2.603150054214156	-2.338685131306949	2.2556183048270673	1.4012627382158174	2.5817398295496288	-1.890249247928455	1.7499213927698856	-1.585014665785355	-1.24272961574039	1.5319074939426809	-1.1402690507820177	-0.8407880182599445	-1.561129831094603	-1.1109456582262351	-1.6075406990419139	4.759836026417978	2.5445203821428013	2.9637917425640903	-0.2640081300795414	-1.3854699818649294	-3.1711123241315513	-1.3416066062826304	-0.37320860263628197	0.6420552039771066	-1.4716934535929758	-1.0818600732876744	-2.2234069915797985	-1.6325566943788044	-0.8044051238262202	2.71347601313951	2.176148163890821	-1.5678518751754191	-0.47993732090683894	-0.9641284773907315	-1.7779475735402777	1.7025618410036067	-1.9666311572778374	-1.8438088971474524	0.09097546354298647	2.8562452859904206	1.1963011956889975	1.124573229117248	-0.9537082971164549	2.033706064404076	-1.0569961993642027	-2.9494918746534564	-2.034267372345288	3.002888858800883	-0.07847544309791599	-1.282440087392126	-3.404483711076165	0.15193288532823876	0.11937958000175364	-0.21613597487183994	-0.9363066094147605	-1.961391770470314
NH4_C51:0 TAG	-1.9273696525698447	-1.748653962651654	-0.4782762802088717	1.0292302264320927	-1.9059134967871394	0.0043528416875920906	-0.48595035304922174	0.5425695048285875	-2.0857834542612	0.4061301559367019	-1.9842975277812833	-1.8317209624139563	-0.45194950853002963	-1.64648934429895	-1.415453524881089	-2.0123974253981336	-1.804100856103261	-1.9980960286494507	1.0613416525062138	0.12595705132430068	0.35251350886894484	-0.7362432583980434	-1.726231670347559	-2.5819597792224536	-1.6495950128849501	-1.0403328648809376	-0.981066967676069	-1.6240112260659485	-1.8675639304758773	-2.1588218646972326	-1.9766691202872106	-1.3766201449589832	0.017711463695302188	0.37951231236991	-1.9731156604797755	-1.267780994436944	-1.5336263096749305	-1.9282460254003073	-0.22130081507036142	-2.0217509046373	-2.0264322292734374	-0.2344011025315238	1.1823207716325919	-0.06083193692903599	-0.5955197800955623	-1.2862479833921068	0.2769139115992947	-1.6829517328402193	-2.480129533976391	-2.0340804010052245	0.4405180879459424	-1.1751228322786365	-1.6605599341115689	-2.530631553880963	-0.8805232420375803	-1.0347603686448839	-1.866173423013784	-1.221070447372739	-2.0087860466775638
NH4_C51:1 TAG	-0.3704724348475501	0.030205930829358518	2.3723969478600906	3.088425291222679	-0.9230216644877238	3.231519580750595	1.4756779442307932	2.922671721554429	-1.1451662928338417	2.330919954928654	-1.1457736044589772	-1.1820079687540401	2.46249725914282	-0.9474287172541738	0.6793817656245391	-1.3403910700560278	-1.0462601250953119	-1.181067536386594	6.02005626804045	3.9867840043672107	3.8829832207080144	-0.5725258357348251	-0.7684969283682079	-2.5057588318929853	-0.07835255013742992	-0.8071894202106333	1.7074294645032888	-0.6640454713394748	-0.47247279035239387	-1.0613706171081458	-1.238110150610046	0.23931898973131038	3.5029632718642496	3.5682517644945837	-1.246638814472815	-0.36361050820918317	-1.022922934549539	-0.861371270276547	2.14504437169492	-1.2831881990054752	-1.5276141712082687	0.9356653653314462	2.7558024932894463	2.670397828313119	2.0659543548348567	-0.7121032014944363	2.3713166780277573	-0.6736881795960303	-3.4533226514437763	-1.3672337395159047	3.771052505032148	0.27248168445517407	-0.9161997872131462	-2.883129117966047	1.317095646642609	-0.07807246162233561	0.38708571111035156	-0.29669439054391056	-1.1705962975669344
NH4_C51:2 TAG	-0.8727019138396492	-0.4952563353291013	1.7180790125923049	2.326524945026124	-1.4310650340126223	2.5258258829467555	0.8492005186392051	2.1973999768943306	-1.627037656613616	1.6226756601613141	-1.6292075573399423	-1.6689211612488988	1.802015350615834	-1.4527969790239377	0.10659846562275099	-1.8147232616729372	-1.5375120061039735	-1.6630957792326213	5.186964555958894	3.250985403395825	3.142688037815375	-1.137271408140367	-1.2792494813721333	-2.9276641072525487	-0.6168433083814818	-1.345364909696016	1.0936159111625978	-1.1861791065909673	-0.9792120619018431	-1.5463287675992203	-1.7195964354815683	-0.3198766901127843	2.793596878425923	2.8253082007174997	-1.7270141531390786	-0.9043053985057594	-1.5308931572847242	-1.3615776552756111	1.4832299923041543	-1.7654313541550222	-1.9995451699187878	0.2916533223858382	1.9993656979282002	1.971859356187581	1.422512038680813	-1.2462885097574894	1.6743375518774504	-1.1853954213480438	-3.8458399743530647	-1.8469805428584336	3.029615601727261	-0.28989522187142325	-1.4241340467839774	-3.298965115274787	0.7030893565225141	-0.634528614847321	-0.13624629887197443	-0.849500663560617	-1.6577710740701441
