featureid	UNKNOWN	c__Methanobacteria|o__Methanobacteriales	c__Thermoplasmata|o__Methanomassiliicoccales	c__Actinobacteria|o__Actinomycetales	c__Actinobacteria|o__Bifidobacteriales	c__Actinobacteria|o__Corynebacteriales	c__Actinobacteria|o__Micrococcales	c__Actinobacteria|o__Propionibacteriales	c__Coriobacteriia|o__Coriobacteriales	c__Coriobacteriia|o__Eggerthellales	c__Bacteroidia|o__Bacteroidales	c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	c__Bacilli|o__Bacillales	c__Bacilli|o__Lactobacillales	c__Clostridia|o__Clostridiales	c__Erysipelotrichia|o__Erysipelotrichales	c__Firmicutes_unclassified|o__Firmicutes_unclassified	c__Negativicutes|o__Acidaminococcales	c__Negativicutes|o__Selenomonadales	c__Negativicutes|o__Veillonellales	c__Tissierellia|o__Tissierellales	c__Tissierellia|o__Tissierellia_unclassified	c__Fusobacteriia|o__Fusobacteriales	c__Lentisphaeria|o__Victivallales	c__Betaproteobacteria|o__Burkholderiales	c__Betaproteobacteria|o__Neisseriales	c__Deltaproteobacteria|o__Desulfovibrionales	c__Epsilonproteobacteria|o__Campylobacterales	c__Gammaproteobacteria|o__Enterobacterales	c__Gammaproteobacteria|o__Pasteurellales	c__Gammaproteobacteria|o__Pseudomonadales	c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	c__Synergistia|o__Synergistales	c__Verrucomicrobiae|o__Verrucomicrobiales	c__Saccharomycetes|o__Saccharomycetales	c__Eukaryota_unclassified|o__Eukaryota_unclassified
NH4_C44:2 TAG	-2.343245816409666	-2.2782484621848953	-2.2478000825677826	-2.275273200997147	-2.3169378118505595	2.965921918728092	2.6661415223244282	1.626171883677839	-2.2775953346127076	-3.5610640225230332	-2.759119480739427	1.1885861062720693	-0.977918627304255	-2.1225389216889416	-2.8223908419958197	-3.275734670693983	-2.378053474409244	-1.3159518664463281	0.3715196943840454	-2.273084085669257	-2.484260489006236	-2.599732405194516	-0.5634655765320544	1.5062861191005734	-2.5118245634025174	-1.8357369677268767	-1.7965850141073911	2.299790082238971	-2.1736499764063146	-1.7652074462553413	0.9457867385524816	-0.12394076389569686	-0.28855797928963	-2.7651124005347194	3.4069611972063254	1.67045883718206
NH4_C46:0 TAG	0.0978719443793632	-0.03657583723732394	0.18016857855413715	-0.033809089269695836	0.011496748052761907	1.712985793829016	1.9008525778180974	1.389610890827439	-0.09722431056416392	-0.3882922420415271	-0.19042695699272527	0.8250178877631238	0.7957226726449922	0.1802986815634311	-0.1929665562006664	-0.19392339007722814	-0.14356841402471887	0.5571641268240537	0.516794126853834	0.03197760472498823	0.010338190315672957	-0.06501774472970157	0.665940538063799	1.0801904684193115	-0.07267198927115803	0.47574843031487246	0.3173543738753608	1.191434211442843	0.10816297626551341	0.2791288862310539	0.6072428413743707	0.35920975198724325	0.5707483106556719	-0.21621250264153713	1.4050396699897258	1.5392693840322462
NH4_C46:1 TAG	-1.3777331896824179	-2.4137667033223593	-0.6233158023628222	-2.149677635173941	-1.6935218049938874	3.4109801954644072	2.7901250217493376	1.593842484283653	-1.7556756333389196	-1.5679249311592924	-2.063775973955826	0.8855418312880898	1.0164272020014171	-1.4728721401736626	-2.111034308287501	-2.386866279740407	-1.8480045201052866	0.24492297199978275	0.5826770909992768	-1.4685146163391631	-1.470478434268316	-3.2021034744122976	-0.48431449065829657	1.1491653303071854	-1.8059104324208421	-1.1449848196612833	-1.2527397372928508	2.579132151118717	-1.428846798618172	-1.0893658720405197	0.5715663105589981	-1.3232307343110967	0.11000013842846212	-2.198072255497274	2.1965298921889684	2.661936531398031
NH4_C46:2 TAG	-2.865915902515304	-3.564164391340025	-2.153475481198858	-3.1921171322089292	-2.8178568976405387	0.6965149317529563	-1.5733126854015134	-1.5567087868240683	-2.2727772744356147	-1.7596337888535345	-2.6836831587474483	0.09893509588754368	-1.848639312503781	-3.230210366730182	-2.8071184736037043	-3.700404994233696	-2.2449383315756553	-1.9994063769185981	0.5075124558981469	-2.5575633862108345	-2.681586296939391	-4.8671890124657615	-2.8514896709263096	-0.6051540677461433	-2.7406450187237175	-4.097870883698128	-3.344965225918311	1.6798905607156551	-2.821177438706822	-2.8670680712866723	0.5905524340063701	-1.885622285363947	-1.1777819425395053	-2.747448067204135	1.12129286871025	-0.7949205811031398
NH4_C46:3 TAG	-3.4837826413973008	-3.8317672750167615	-3.0534942055436334	-3.683233979442847	-3.5277548273494066	3.300779197310941	2.3846932923491297	1.1453501891145177	-3.3887285809773737	-4.395624778367227	-3.9940128517878204	0.9287568468574587	-1.4270629346254888	-3.3854143507157017	-4.089706085912169	-4.76130182834206	-3.497879887386974	-1.9583439752152163	0.19951221381733297	-3.3759373456212987	-3.593420481696658	-4.603143398448992	-1.6411034457267344	1.1311943694093938	-3.7140842783466086	-3.230399652309312	-3.057805527408048	2.7017590999202774	-3.332415326034782	-2.885067222856878	0.7369711968050103	-1.2426631484507957	-0.8814717190436954	-4.046033465848752	3.490901803487024	1.6156055606936086
NH4_C48:0 TAG	0.3264831575734366	0.2523052627946898	0.3879196991059439	0.2673052902314006	0.29652917545292623	1.4578049597923104	1.4251377025930831	1.1550441079752372	0.2758932899042814	0.08780802048447889	0.19382145590287103	0.9669470730691498	0.728345221228246	0.3606492323760033	0.1835479028527229	0.11576128421616882	0.25311277486128225	0.6064698095391936	0.804126084878117	0.3172443458820662	0.286978917596175	0.17357615843450658	0.6731102825733326	1.0620727068764222	0.25019303962271255	0.46312617505867415	0.4306271533316499	1.2439405719751289	0.34382487120506733	0.4349441750235785	0.8825370178303225	0.6229439844609168	0.7160339529224026	0.18036367775258877	1.3869565239113282	1.243493072336083
NH4_C48:1 TAG	-1.3377495933982249	-1.642555426772768	-1.3190621998788172	-1.6748810687499653	-1.5648264614759884	-3.592059649533489	-2.637576729966949	-2.704100677743601	-1.9030711800517346	-1.2638935186270066	-1.5706826020613096	-3.678097507369386	-1.2889307310180729	-1.3481569878932733	-1.4983220725985824	-0.9399753061126868	-1.9053985260556943	-1.4589957911859877	-3.5568197966035684	-1.5893519201914326	-1.4046541783855058	-1.2465574810502864	-1.9210254094586028	-3.367717239441806	-1.5574166691198865	-0.8989027053948875	-1.368816168235277	-4.165119846949569	-1.4963524164400481	-1.5333451302907006	-3.961985072736292	-3.166239742345903	-2.583026568395333	-1.6163761832472565	-4.789956462825206	-2.4850956491819285
NH4_C48:2 TAG	-1.4283609153845545	-1.8010540219342763	-1.0559055925211807	-1.6260482978267201	-1.437247027301494	1.3231199094312571	0.31054722556904535	0.029370603154725616	-1.2218276198809161	-1.2072259261727538	-1.4912885277822558	0.5447711085258498	-0.5639642465166825	-1.5472061390159837	-1.5554150954579031	-2.012380395517014	-1.2354268795300671	-0.7564356204357718	0.5446712884062864	-1.3039636657502478	-1.388864391772159	-2.447907553571064	-1.0462967067863511	0.342865968721058	-1.4511612471458326	-1.8124887802730494	-1.5194194438230335	1.5214445665123737	-1.3887942761260823	-1.3085606936637317	0.6683943599428599	-0.6763501431717038	-0.27833033966442033	-1.5316800919819997	1.4401027001706703	0.44692723122696354
NH4_C48:3 TAG	-2.000826244537548	-1.713862217237434	-2.168077275382303	-1.8502814766783868	-2.0160533615396776	1.6516637393877036	2.2861628297746956	1.2577993122385192	-2.2123663275634287	-3.5902364991038533	-2.4966421010716946	0.125456314073642	-1.0353226899404357	-1.653069207999466	-2.506057578158384	-2.5664889158899316	-2.32021410036276	-1.3278789821470074	-0.8100830553430437	-2.070836402976718	-2.2142049733284233	-1.5092275557270374	-0.3271067585898808	0.724922165078014	-2.235493549629049	-1.0097690144997302	-1.2958998978649383	0.582084663452516	-1.8679273262067304	-1.4572309382735495	-0.32114536445009434	-0.3774097580939475	-0.7390633258359538	-2.484265127960744	1.805292641016743	1.0446115087292036
NH4_C48:4 TAG	-3.61370164179583	-3.6901883659645787	-3.391595752066835	-3.625841796085574	-3.595976280762345	2.2082596564213293	1.5880071246745255	0.5311411066285683	-3.4876116108232353	-4.650318802868591	-4.022600570500623	0.2971735753131086	-2.050262997836192	-3.4532520746116555	-4.102267664231512	-4.6713061580857245	-3.5854947884950388	-2.431689018318787	-0.45145081419637123	-3.508801753106114	-3.7288746501053773	-4.210978058402091	-1.8514819372103983	0.5222022975086145	-3.778284563399091	-3.2770215874510407	-3.143080393090049	1.6585845063136766	-3.4460122421440267	-3.0414672216476175	0.11429355028383115	-1.3359410564103207	-1.3354444500438618	-4.042719551329303	2.636352449194779	0.7236594083600237
NH4_C49:1 TAG	-3.5223476697429965	-3.726000373926359	-3.1908615268100364	-3.623236152613139	-3.5369485285591313	3.304375887756574	2.5405447829646195	1.274156538988174	-3.419522211917292	-4.641002074760638	-4.034809373415767	0.9671036462668576	-1.5669341832726142	-3.364995276758534	-4.127108376301521	-4.779606454589403	-3.534913603664771	-2.06284928628577	0.1349872040441945	-3.415388534541712	-3.652891249867999	-4.389859378546561	-1.5306006661441884	1.2285516831182488	-3.7430587157092505	-3.151149816650635	-3.008357633825172	2.636260904336236	-3.3469313897577755	-2.8748151124392534	0.7431908545493775	-1.0556912471362458	-0.8887587587172374	-4.071605084212529	3.637497253476989	1.6075277830831916
NH4_C50:0 TAG	-0.6903918293517957	-0.9184564503003347	-0.5000446133575212	-0.8236031447154919	-0.708451290245302	0.04339143211634744	-0.43689232415446577	-0.4591234510880777	-0.6104330019907587	-0.41258334842146294	-0.6792424921681908	-0.1585335222004005	-0.3909001556961509	-0.7849952994956366	-0.7036548673326168	-0.8760594008105089	-0.6036861703741343	-0.46050720180453375	-0.04824710972629298	-0.6415130077795186	-0.6556980036584688	-1.2138358478900675	-0.7347811120987786	-0.29829867471745675	-0.6935094357425458	-0.949900290714758	-0.8148506330974694	0.2139710268901317	-0.6975595601659328	-0.7102406368048433	-0.07188202485628437	-0.638172272536736	-0.3759433724553223	-0.7034315691188493	0.0017746863223001563	-0.22588969777465348
NH4_C50:1 TAG	0.6840970040690821	-0.5607433729441977	1.5818048613698679	-0.10410521251574734	0.5168436220427493	-0.12149527561119056	-2.0148877875630524	-1.397560222660119	0.8914047317348293	2.985802623541679	0.9657132494505387	0.1377196182192556	1.2046799372117936	0.055525992024196835	0.912079302774037	0.5543521356109702	0.9879426164498912	1.0606214551585857	1.3077632658286578	0.807938178749871	0.9557098736087823	-1.7002545414017232	-0.9748101355156229	-0.6963996193834567	0.7522884613190772	-0.8431289788341609	-0.3189984036159377	1.0546164130311944	0.4863446769115769	0.13510312272412417	0.6715865694775529	-1.1593592186322208	0.42873335532502366	0.8435217105270156	-0.9731221855460729	-0.2172229865029721
NH4_C50:2 TAG	1.0791095742850203	1.7837776504016212	0.4916589679817074	1.5369561176067488	1.2036643595920908	-1.8760616227520885	-0.8323360976032768	-0.3869329094511669	1.038757229778143	0.6640872160654432	1.2922817255281418	-0.6852357799677391	-0.23836730463533895	1.2661155153092842	1.350551584332386	1.7415896864900011	1.066275959911138	0.12942240403175198	-0.7603493291062283	1.0167141415029621	1.0364310253928601	2.5739109945287058	0.8182169777579532	-0.531504667108649	1.2016787859371627	1.446112950937529	1.2277320741715387	-1.9073547168750729	1.0983358747891594	0.9882322977938367	-0.7406798257035534	0.8924550707557872	-0.013580161665659007	1.3712007572294709	-1.4474312709779902	-1.1252367346742935
NH4_C50:3 TAG	-0.29261068797113987	0.13860351966248707	-0.5853305007271112	0.0010497580305606213	-0.2067483478686134	0.29623414173206053	0.7417861403487902	0.561247454676969	-0.276856104804017	-1.036636304834496	-0.3407739209393925	0.22979679058718405	-0.468873533260044	-0.0947380280436727	-0.33569847937570096	-0.31512312400358855	-0.3030495680548724	-0.39862041325985764	-0.15574895471616756	-0.2935856630852469	-0.37435626630126473	0.44327590082204393	0.3136572617996929	0.4428751570855216	-0.28947737707925913	0.11752013480224965	0.01973409852022101	0.012223553437482944	-0.20789693191902847	-0.09925452267148227	0.10284840001327056	0.5638664914985185	-0.028525340675042532	-0.2978269121238146	0.7463128681964705	0.1581782415823804
NH4_C50:4 TAG	-1.6610458451057553	-1.2708736653458335	-1.822032205861218	-1.324303469177139	-1.4925159699327646	0.239843185206993	-0.06746962608424978	-0.19816281589853157	-1.3460712402862671	-2.1825768748858776	-1.587026410220777	0.1254303324559619	-1.6848404510898685	-1.5371596737553523	-1.6284969401966711	-1.9563020730618303	-1.3632384024906579	-1.5811496481180995	-0.19944232367811987	-1.520843574225907	-1.6819131258667022	-1.344453208794317	-0.9044955019114127	0.09056448610575463	-1.558572324183487	-1.6496606549608699	-1.447009936524669	0.3523808812523138	-1.5200267610244906	-1.4188247865036283	0.19358781085003618	-0.06807515446900925	-0.7069290364429006	-1.541920957045477	1.1534394720162688	-0.5228135085868127
NH4_C50:5 TAG	-2.848738983669637	-3.3631404758420365	-2.4417980351814537	-3.2447366314953023	-3.0300677292138776	1.6380649371129148	1.3923152548279787	0.2870734686727776	-3.108609946037627	-3.542791016692582	-3.431134300425141	-0.46991456092175454	-1.0197808881227597	-2.782675348134453	-3.4704869449519227	-3.7146189994326066	-3.20408323450191	-1.5887446119330821	-1.0037055349366168	-2.9074814506849296	-2.97715456268978	-3.8153851722293557	-1.6422509390437532	-0.11984947250083766	-3.1796652742077116	-2.3895410355675355	-2.5166976515744164	0.7901061279552336	-2.818760276549701	-2.458037383611109	-0.7993311344530196	-2.068953485283438	-1.3603341539350693	-3.5062507243580123	1.0463429986150854	0.8551607045947726
NH4_C51:0 TAG	-1.898567057776447	-2.38085203822758	-1.437324309808659	-2.1298955497176135	-1.8696382941372873	-0.39775054364671536	-1.8845584288829351	-1.692787660111535	-1.507944775869769	-0.9466328774291801	-1.7008969650157721	-0.49362473807311236	-1.4496367891848467	-2.1825898288912127	-1.7739853221872768	-2.3043781295174854	-1.4705619412388995	-1.492334630942942	-0.0780378278118784	-1.701174959086023	-1.7518106959829507	-3.2044919518247146	-2.1926796352562357	-1.0257792453657968	-1.7866901409155531	-2.820629493610912	-2.31813573724771	0.38325033731436464	-1.8970925357328663	-2.0006316526193153	-0.11926502954567209	-1.6079202046134513	-1.107594184586228	-1.7433978517090838	-0.17934585197667696	-1.1876852380895007
NH4_C51:1 TAG	-1.8805093119309695	-1.6599629861926255	-2.0233411040319824	-1.8409954550467575	-2.005229111161606	3.7338111685962043	4.868924880819545	3.123496933132368	-2.3987911349871447	-4.298702095588207	-2.79168164951148	1.0474104409087621	-0.07250836157779572	-1.3662837427959742	-2.7928700459628932	-2.770866719102064	-2.578302247612479	-0.6658444488516313	-0.3851280746871729	-2.0652209099790677	-2.2311047631506615	-1.3551901864215812	0.6351845939582184	2.0776935200884283	-2.347498936881675	-0.22414019941240815	-0.7946751469436197	1.8447491977299535	-1.7259677622879415	-1.0604943135847504	0.25247272352547534	0.11623434804564003	-0.08424572758229742	-2.8014873735349477	3.4884612096299557	3.0001911692055945
NH4_C51:2 TAG	-2.1159894077441264	-1.6276876874225383	-2.4701478430378527	-1.8151580974605541	-2.0630613793276975	-1.0726885259657988	-0.2766804111190244	-0.7088026204831255	-2.2399824040724217	-3.263501254470973	-2.3171935250748064	-1.4875212503014141	-2.0950446326421637	-1.8239309942369868	-2.300770558157677	-2.1917148116534912	-2.29369870274153	-2.1088181252151994	-2.093492737779565	-2.1755261223961093	-2.261478143585378	-1.1800775192944646	-1.18699165444154	-1.0690810035141236	-2.1976938499131213	-1.3729729286633967	-1.6223206879297232	-1.7144276200129198	-2.020747395758716	-1.816671071598683	-1.7719029854014037	-1.1373659327862071	-1.7682135039436966	-2.2740801390522334	-0.74902354846252	-1.1633096499806406
NH4_C51:3 TAG	-2.7070763178255093	-2.0460259758325714	-2.930830614926408	-2.1030763351478305	-2.3785461066382556	0.9227484665045088	0.07705454229388264	-0.08101434101758431	-2.0296547960618576	-3.455769168186289	-2.5077896338769214	0.7861080349766909	-2.744450450441709	-2.5335139008823377	-2.59681775888322	-3.2938875709732818	-2.052636833150669	-2.5330450254968913	0.28557458557466187	-2.4049248060842934	-2.707151297377972	-2.3264117001454276	-1.4078003059116084	0.6035104758405205	-2.473419588101491	-2.88313472621954	-2.3996441777207798	1.3232045528940497	-2.444514244566934	-2.2875135292984305	1.0021122445627024	0.28028507885425014	-0.8416375625090973	-2.4269414917891075	2.6929596998549745	-0.6145378515047607
NH4_C52:0 TAG	-0.60018209630969	0.3997391890984572	-1.3024460506479887	0.09263375790396244	-0.37903873985583325	-1.187450937131175	-0.20887491322757157	-0.15698267591251436	-0.4961331514481446	-1.7620766407313058	-0.49221906187473574	-0.5547226041920613	-1.59517541123877	-0.24637667349414327	-0.4651258224923913	-0.3127283221005852	-0.5131416664516764	-1.2612926741758272	-1.0926526918109878	-0.5905098602082308	-0.709680811154247	1.1578932864255012	0.09843377393853547	-0.2619511454820429	-0.47940513499795046	0.034669972772844115	-0.12252721746403772	-1.44417417689621	-0.45496791178956064	-0.3768121582611963	-0.6878746655933436	0.6805446073553256	-0.682046405883941	-0.3838737111479882	-0.1612116777261493	-1.1239387821500009
NH4_C52:1 TAG	-0.05620301374396819	0.7839542456124589	-0.6708492989717962	0.5479635871586352	0.1668324872840239	-2.5215812641033826	-1.8571646617250743	-1.286404265422308	0.14304245872833254	-0.4085333759740708	0.29917088369722067	-1.1239711777226504	-1.5318610180908006	0.11866185928120299	0.33170457617455873	0.5200338032401985	0.18186499676074575	-1.0559154902420378	-1.1831927227294559	-0.015406462018558553	-0.06040797699188838	1.4415056138712	-0.2187435190424336	-1.1318023601772171	0.17558659063152415	0.0793018506027603	0.05872121509855788	-2.245999624321918	0.017702112051859675	-0.11519916255425056	-1.035947915796214	0.3651760890354574	-0.7963440677110649	0.39887095597446165	-1.6000883639625703	-2.1342334562993566
NH4_C52:2 TAG	2.6263867550729882	2.3212499213000406	2.7352755817125285	2.3745399860194754	2.5142246305687577	0.4772337330773194	0.6173808693466909	0.9220906537986775	2.435021007870283	3.256179429991646	2.68076024606695	0.8926300112008395	2.4017940096417143	2.4817150331892455	2.7132943387950723	2.9638477935415923	2.4729100901814998	2.3973406516595657	1.2910742085838731	2.5372704175559635	2.670187571064042	2.378494086256698	1.7693074920670533	0.8114393863324183	2.591456342240698	2.4483799580719787	2.342838991252547	0.591079247917777	2.5014174030720517	2.3405353474759667	0.921256829626004	1.195583035173234	1.667221607180839	2.647095839284855	-0.1761784582988392	1.1594952770126181
NH4_C52:3 TAG	2.786839814127707	2.801097250047933	2.6441689179823173	2.7540568743879525	2.746366642564377	-0.7233657082499668	-0.2168984851853839	0.3458073855803723	2.628090570910548	3.3162129509429557	2.9776309475934895	0.31027853177587494	1.9215880815696456	2.707252775717701	3.031909425098362	3.423742730784464	2.6834352872235616	2.108236975518926	0.7182562084396772	2.690737443752558	2.829267007854208	3.1704015044419243	1.7621047409007664	0.24425467814194834	2.835900545688701	2.689057548782899	2.534558036177887	-0.526189519519293	2.6741127311124573	2.445911943420408	0.35822179908427443	1.3069188365430706	1.357492393987112	2.9819646748454245	-1.114444559423208	0.2517143546700511
NH4_C52:4 TAG	2.101373624694203	3.407963486005197	1.14643070091764	3.076193088051966	2.5015264915462385	-3.4183691203973114	-2.672147724626156	-1.2610034775248342	2.5788854727062334	2.204329968464778	2.9336225505878417	-0.4046683800878599	-0.7929871602994605	2.242087725067017	2.9856700031572827	3.277187772058201	2.690961532519278	0.14646325890587697	-0.10403669839809926	2.2230783301023895	2.1946915225378816	4.380815079882167	1.1481144464441306	-0.7087739539870619	2.6125492146483476	1.853480550870359	1.9876020184639618	-2.4362682422351654	2.1810667303695817	1.7827009848961142	-0.03560350958915115	2.2585663605848403	0.42347336365893495	3.0992091240210273	-1.8371856858507942	-2.604541254266283
NH4_C52:5 TAG	1.1431607288067605	1.3280044424580777	0.9799146038428361	1.2742295829321724	1.1936870316342334	-0.26934975721768095	-0.08633154071044924	0.22117069411185875	1.185340125388651	1.2558910690493286	1.3015909450163445	0.35079185159064574	0.5717359385565008	1.14641065187288	1.3177656389994163	1.4216881891294983	1.2134522209817493	0.7402334919419964	0.4705767827145161	1.1453457489705263	1.1624929263466157	1.5304124079713435	0.8190663803570302	0.28952188464032	1.2229005660189376	1.0804531310232706	1.0748233635248767	-0.08593158745021523	1.1340390997350966	1.0315801004198937	0.4149833604440778	0.9057655980943331	0.6509486640597737	1.3248975389833164	-0.10741296294473746	0.014658818463850004
NH4_C52:6 TAG	0.8319909808444961	1.9521978505469795	0.041623856643155044	1.601338241883853	1.0700456095507158	0.2790274815752941	1.4377378640032132	1.4414288215629372	0.9179328728824152	-0.5401692513344232	0.9186676944443433	0.9055759583727068	-0.22775127289937513	1.2440206643694536	0.9511409632997283	1.139218591275525	0.8929576080770916	0.12427085833509999	0.26276645309941926	0.8302925004943149	0.6976270094400312	2.8218409033430514	1.6748447776267852	1.2736723816971562	0.9483851835763906	1.6062085207408727	1.4002182424526417	-0.08129106728875979	0.9952096789621643	1.1026357530854343	0.7247870182453691	2.2768587929887305	0.7596810004182939	1.038892465157647	1.3889467567302574	0.35932760036252864
NH4_C53:2 TAG	-1.5194966555424538	-1.7001847485521742	-1.2775450952384135	-1.607451304003137	-1.5218050528478193	2.2673329653250103	1.6343051983439216	1.0075893315164823	-1.4039273873596678	-1.954932811770063	-1.7526924874922807	1.0396436393371413	-0.43580467843124593	-1.4821506516611995	-1.8124851938448858	-2.2378567681560826	-1.4571724333007714	-0.6993504449999808	0.6717049808868055	-1.432192057568368	-1.5656466228541004	-2.1731724250408324	-0.5291107983699921	1.0908622723998687	-1.6176881077340868	-1.472742250312336	-1.3193627119472549	2.0440695006516094	-1.4277943547213474	-1.2002196898244888	0.9823310995173176	-0.1852319344810034	-0.024570915017537276	-1.778730022646401	2.4798705701741572	1.2584133170250198
NH4_C53:3 TAG	-1.1767626743845572	-0.48208828827366457	-1.6627812944848293	-0.7205745261048002	-1.0615186367161569	-0.30292380665637386	0.579993596491311	0.22516807080984091	-1.2246351729389642	-2.466575195103397	-1.3091927577694127	-0.49235248415042254	-1.4171397142896534	-0.8338696242222454	-1.2921388528417561	-1.1902778580328155	-1.2752509305516677	-1.33351632028487	-1.1588858853703528	-1.211315213989565	-1.3260502994566585	0.0753909649595026	-0.1648423014350997	-0.07446218521671955	-1.203259034413736	-0.39883932093337116	-0.6271365753927247	-0.8887241902711233	-1.0484821085041154	-0.8504162868747818	-0.7551755253383285	0.09755239404413918	-0.8282444756789513	-1.2415652008300164	0.30689250938443824	-0.42690602333522853
NH4_C54:2 TAG	1.6278569356019597	1.220349726194681	1.821509624411176	1.3023775055818612	1.486885498079802	0.24257203380642978	0.28909138266849776	0.42474477629816065	1.408516279639469	2.1875874569203373	1.5955197966538608	0.31760868385803753	1.7138038436792553	1.4822678021297966	1.6193307445842187	1.813552510398078	1.4321771177631717	1.6161680876182523	0.6485521294569491	1.536040251117547	1.6577197322599666	1.173349951789333	0.9481853700155807	0.2725302649903869	1.5447765862105722	1.4883777180900821	1.3810116337465304	0.2501320896763616	1.5070441069046834	1.4002199692758612	0.3077306949369629	0.3228680359356437	0.9316497485088577	1.5482427688535816	-0.5029886827960147	0.7742387077646521
NH4_C54:3 TAG	3.2236193123511527	2.6882106470510805	3.4477444829654003	2.8380381353426807	3.1069294440717368	-1.8447663307886075	-2.095256347757945	-1.0243999295566046	3.144972488607434	5.030954027532922	3.6340120617311538	-0.286462260370941	2.2671038609355993	2.8213845743162365	3.679230287658878	4.017454049432959	3.2648680099512912	2.471483853565969	0.8156070390122928	3.1670720263956302	3.4176137734797645	2.635023821941267	1.0747805174303693	-0.7892630982942996	3.3443597957882885	2.3444363445299623	2.4122246246852708	-0.9793958827966646	2.987699584586411	2.5142490958751162	0.051404987862995855	0.448643600762787	1.2193175028266563	3.587633295102889	-2.6956108974215645	-0.6206086439194042
NH4_C54:4 TAG	3.111483758226336	3.8448132866150684	2.606961907601238	3.689847677418918	3.378191381612856	0.13164533926452082	0.24885723065982557	1.1609559773300833	3.515363626425001	3.3490475763274814	3.678299461401261	1.9793018840280658	1.406177974623795	3.144953979026437	3.6918237920151955	3.734429338104799	3.5924316598119805	1.9885842886955825	2.2359717631140787	3.2399847294449615	3.200001689613378	4.2651111021565455	2.503937614815964	1.6706633275101475	3.4606241697149605	2.7552486421876856	2.9624053486109467	0.922032592404454	3.170786236584805	2.906369090638493	2.2957058958757015	3.3799709886981484	2.304208238695922	3.7749342991499786	1.225315949715712	0.4137089066569676
NH4_C54:5 TAG	3.4672424974806035	2.903701426753542	3.6972827771419094	3.0277856961188214	3.2945260429373953	-0.6594935313136826	-0.6359140496654185	0.07582723070431352	3.2278063366428023	4.850330821973561	3.6673950328929363	0.3233933204235483	2.923323088770005	3.151490627081025	3.718085069099876	4.107482335221502	3.3116069718170182	2.9779531733366937	1.173620602469628	3.3496612733480617	3.5906839968602577	2.913657677544513	1.7373965380278078	0.04350154088158953	3.4698178436066662	2.933439321972079	2.8505365672999434	-0.2149200061607318	3.2411764434111334	2.8954372297928357	0.48158707749125207	0.863737853413099	1.7108253168314254	3.610313036615569	-1.7180289890609592	0.5185972475289365
NH4_C54:6 TAG	3.6047791460433274	2.6362863093930367	4.007251321954901	2.7731087926993965	3.191409627209529	-0.05586298415033519	0.6224640264832924	0.7513365548593758	2.832021414586309	4.641424117633212	3.353557836662924	-0.11642071799232823	3.9217028263847884	3.336911201385873	3.4412615675508973	4.142235884681244	2.8635585435562945	3.597541663916518	0.5309237891852144	3.2732944740357115	3.615383896249489	2.7636034801666933	2.0735281358423125	0.023095476888644884	3.3001976097257826	3.6612079121731664	3.162645108316231	-0.4605727673126011	3.286313649733812	3.0988910169883104	-0.33415281116049944	0.10575692949146398	1.6443893210637546	3.235356164095216	-2.222564253918728	1.5680698690288881
NH4_C56:1 TAG	-1.5300239086690968	-1.3530950040925287	-1.656234699524635	-1.4194538741320106	-1.5089822602923493	-0.925274055986414	-0.6607816132838091	-0.8565965678788501	-1.5700395999756096	-1.9955702818885674	-1.615640731487345	-1.14578206861467	-1.4686733375561967	-1.4167875558615077	-1.6131753661138772	-1.5994326501029255	-1.5918335267386585	-1.4867864076046722	-1.3970378589825523	-1.5468998546276422	-1.5902091140466603	-1.2059208295522876	-1.1216044702476808	-0.9856814985188123	-1.5684334678422847	-1.2472377157166608	-1.3336467957898783	-1.179366514835868	-1.488507155486262	-1.4013830069397786	-1.2567063935756113	-1.0762113756819918	-1.3146913425700621	-1.6011409596897102	-0.783076786285725	-1.0184855095691157
NH4_C56:2 TAG	0.04652958594595624	-0.5623069135499419	0.2662875425287039	-0.5066447329055497	-0.254032160719458	-2.229309131973274	-1.5174157707415126	-1.5802687918852232	-0.5726010599350406	0.48258460579875084	-0.2173741876726758	-2.4665316521338214	0.35775854717824673	-0.07150189738203583	-0.14902414103320474	0.3939435638760562	-0.5673880500829107	0.09095305434198409	-2.168325820191248	-0.2188470058677976	0.010432854358041421	-0.3636017226538004	-0.797434833942257	-2.2359716694006906	-0.21477838072522282	0.3072027362855243	-0.13650981597926393	-2.736666335783572	-0.16384406431636256	-0.2343700334516443	-2.7181592845344866	-2.2667887745591013	-1.263877416633494	-0.2965495212380189	-3.7788848580798726	-1.0731674643200424
NH4_C56:3 TAG	0.5795567107052224	-0.16227316514467827	1.1046916262509638	0.04708907933453599	0.3864218912543238	2.563811437440006	1.9638074846527052	1.5130071580896562	0.40884232997465686	0.9269033550648933	0.297403388139742	1.416802376715565	1.8093187153739199	0.41507931605125137	0.26872846136852657	0.09980157087078023	0.3841271621498643	1.4086709923378375	1.5016537225922955	0.5464580415423748	0.5822245420564882	-0.726880823710808	0.6554130318893916	1.4000000515738613	0.3767988954857122	0.42391722347104155	0.44582977924117273	2.3622408457600406	0.5091940009100129	0.5995862925781656	1.3537227570619856	0.15791302440079602	1.1649535960455748	0.20800409288274113	1.7651055877074717	2.2521333375324315
