	feature_id	axis	embed_type	values
854	NH4_C56:2 TAG	1	metabolite	0.17593377828598022
855	NH4_C56:3 TAG	1	metabolite	0.4991697371006012
856	NH4_C56:4 TAG	1	metabolite	0.6610214710235596
857	NH4_C56:6 TAG	1	metabolite	0.6856505870819092
858	NMMA	1	metabolite	0.7267614006996155
859	S-adenosylmethionine	1	metabolite	-0.15910542011260986
860	S-methylcysteine-S-oxide	1	metabolite	1.2246367931365967
861	UMP	1	metabolite	2.541343927383423
862	acesulfame	1	metabolite	0.7730370759963989
863	acetaminophen	1	metabolite	1.0511153936386108
864	acetyl-galactosamine	1	metabolite	1.9167474508285522
865	acetylalanine	1	metabolite	1.7905153036117554
866	acetylcholine	1	metabolite	-0.6773527264595032
867	acetytyrosine	1	metabolite	1.5352253913879395
868	adenine	1	metabolite	0.18606147170066833
869	adenosine	1	metabolite	-0.33281123638153076
870	adipate	1	metabolite	0.5129619240760803
871	adrenate	1	metabolite	0.8598324060440063
872	agmatine	1	metabolite	-0.6352484226226807
873	alanine	1	metabolite	0.8779565691947937
874	alanylalanine	1	metabolite	-1.0291047096252441
875	alloisoleucine	1	metabolite	-1.5490498542785645
876	alpha-CEHC	1	metabolite	2.3515541553497314
877	alpha-glycerophosphate	1	metabolite	0.5967324376106262
878	alpha-glycerophosphocholine	1	metabolite	1.672584056854248
879	alpha-hydroxymetoprolol	1	metabolite	0.43157199025154114
880	alpha-ketoglutarate	1	metabolite	0.39111030101776123
881	alpha-ketoisovalerate	1	metabolite	2.5237998962402344
882	alpha-linolenate	1	metabolite	0.8518195152282715
883	alpha-muricholate	1	metabolite	-0.27794694900512695
884	aminoisobutyric acid/GABA	1	metabolite	1.5685625076293945
885	anserine	1	metabolite	0.8888483643531799
886	arachidate	1	metabolite	-0.32253992557525635
887	arachidonate	1	metabolite	0.036236271262168884
888	arginine	1	metabolite	0.06761006265878677
889	ascorbate	1	metabolite	0.5097550749778748
890	asparagine	1	metabolite	2.143538236618042
891	aspartate	1	metabolite	0.14945901930332184
892	atenolol	1	metabolite	-1.4113551378250122
893	azelate	1	metabolite	0.3287465572357178
894	beta-alanine	1	metabolite	-0.22819292545318604
895	beta-guanidinopropionic acid	1	metabolite	0.8805853724479675
896	beta-sitosterol	1	metabolite	0.3998388946056366
897	betaine	1	metabolite	0.8878589868545532
898	bilirubin	1	metabolite	0.7321646213531494
899	biliverdin	1	metabolite	0.717934787273407
900	biotin	1	metabolite	-0.8110137581825256
901	butyrate	1	metabolite	0.46395495533943176
902	butyrobetaine	1	metabolite	-0.5666248202323914
903	cadaverine	1	metabolite	0.1813107132911682
904	caffeine	1	metabolite	1.6778337955474854
905	caprate	1	metabolite	1.0350371599197388
906	caproate	1	metabolite	0.9753131866455078
907	caprylate	1	metabolite	-0.4281088411808014
908	carboxyibuprofen	1	metabolite	0.8233814239501953
909	carnitine	1	metabolite	0.3267218768596649
910	carnosol	1	metabolite	0.2896159589290619
911	carnosol_isomer	1	metabolite	1.929810881614685
912	cetrizine	1	metabolite	1.0199806690216064
913	chenodeoxycholate	1	metabolite	0.39810696244239807
914	cholate	1	metabolite	-0.44825202226638794
915	cholesterol	1	metabolite	0.13308341801166534
916	choline	1	metabolite	0.39017143845558167
917	cinnamoylglycine	1	metabolite	-0.6214869022369385
918	citrate	1	metabolite	1.4601125717163086
919	citrulline	1	metabolite	0.08481523394584656
920	corticosterone	1	metabolite	1.6509736776351929
921	cortisol	1	metabolite	2.9441568851470947
922	cotinine	1	metabolite	0.2528865337371826
923	creatine	1	metabolite	1.2577149868011475
924	creatinine	1	metabolite	0.49772319197654724
925	crustecdysone	1	metabolite	1.418558120727539
926	cystine	1	metabolite	1.124280571937561
927	cytidine	1	metabolite	-0.6470469832420349
928	cytosine	1	metabolite	0.8761075139045715
929	dCMP	1	metabolite	0.7691649198532104
930	dTMP	1	metabolite	1.2408545017242432
931	deoxycholate	1	metabolite	-0.23134829103946686
932	diacetylspermine	1	metabolite	-0.186211958527565
933	diaminopimelate	1	metabolite	0.44374358654022217
934	dihydroorotate	1	metabolite	2.4897053241729736
935	dimethylglycine	1	metabolite	2.4452826976776123
936	docosahexaenoate	1	metabolite	-0.10409285873174667
937	docosapentaenoate	1	metabolite	0.31905823945999146
938	dodecanedioate	1	metabolite	0.1975034475326538
939	dodecanoate	1	metabolite	0.1564428210258484
940	ectoine	1	metabolite	0.25116223096847534
941	eicosadienoate	1	metabolite	-0.10640449821949005
942	eicosanedioate	1	metabolite	2.5301175117492676
943	eicosapentaenoate	1	metabolite	0.3538995683193207
944	eicosatrienoate	1	metabolite	0.8704311847686768
945	eicosenoate	1	metabolite	0.23660653829574585
946	epiandrosterone	1	metabolite	-0.42901912331581116
947	erythronate	1	metabolite	1.145309567451477
948	ethyl glucuronide	1	metabolite	0.7209904789924622
949	fructose/glucose/galactose	1	metabolite	-1.159803032875061
950	fucose	1	metabolite	0.8389622569084167
951	fumarate/maleate	1	metabolite	1.3221797943115234
952	furosemide	1	metabolite	1.529638648033142
953	gabapentin	1	metabolite	0.7141109108924866
954	gemfibrozil	1	metabolite	1.9857429265975952
955	gentisate	1	metabolite	0.6656374335289001
956	glutamate	1	metabolite	0.8640514016151428
957	glutamine	1	metabolite	1.0950385332107544
958	glycerate	1	metabolite	0.010216853581368923
959	glycine	1	metabolite	2.774329423904419
960	glycochenodeoxycholate	1	metabolite	0.19995476305484772
961	glycocholate	1	metabolite	0.5248863101005554
962	glycodeoxycholate	1	metabolite	0.8150932788848877
963	glycolithocholate	1	metabolite	0.8980540633201599
964	glycoursodeoxycholate	1	metabolite	1.4876766204833984
965	guanidoacetic acid	1	metabolite	-0.5734080076217651
966	guanine	1	metabolite	1.1289476156234741
967	guanosine	1	metabolite	1.4964807033538818
968	heptadecanoate	1	metabolite	0.09991821646690369
969	heptanoate	1	metabolite	1.7218163013458252
970	hexadecanedioate	1	metabolite	1.1274030208587646
971	hippurate	1	metabolite	1.4097007513046265
972	histamine	1	metabolite	1.5365275144577026
973	histidine	1	metabolite	1.1710513830184937
974	histidinol	1	metabolite	1.022064447402954
975	homoarginine	1	metabolite	-0.3193466365337372
976	homocitrulline	1	metabolite	0.6710354685783386
977	homovanillate	1	metabolite	0.8889940977096558
978	hydrochlorothiazide	1	metabolite	1.812498927116394
979	hydrocinnamate	1	metabolite	-0.7960336208343506
980	hydroxycotinine	1	metabolite	1.3744090795516968
981	hydroxymyristate	1	metabolite	1.6577950716018677
982	hydroxyproline	1	metabolite	1.0534523725509644
983	hyodeoxycholate/ursodeoxycholate	1	metabolite	0.08284059911966324
984	hypoxanthine	1	metabolite	0.3888939619064331
985	imidazole propionate	1	metabolite	0.7557802200317383
986	imidazoleacetic acid	1	metabolite	-0.3661821484565735
987	imidazolelactate	1	metabolite	2.0053577423095703
988	indole-3-propionate	1	metabolite	0.7747493386268616
989	indoleacetate	1	metabolite	0.8948840498924255
990	indoxyl sulfate	1	metabolite	0.22790183126926422
991	inosine	1	metabolite	0.8442472219467163
992	isoleucine	1	metabolite	-0.04266108199954033
993	ketodeoxycholate	1	metabolite	0.3863442838191986
994	kynurenic acid	1	metabolite	0.9795659184455872
995	lactate	1	metabolite	1.3352700471878052
996	lactose	1	metabolite	-0.2727804183959961
997	leucine	1	metabolite	0.3595060408115387
998	linoleate	1	metabolite	-0.7576037049293518
999	linoleoyl ethanolamide	1	metabolite	0.23833146691322327
1000	linoleoylethanolamide	1	metabolite	0.11142691969871521
1001	lithocholate	1	metabolite	0.1328316181898117
1002	lysine	1	metabolite	-0.03852496296167374
1003	malate	1	metabolite	0.8684574365615845
1004	malonate	1	metabolite	1.1891757249832153
1005	mandelate	1	metabolite	2.5017597675323486
1006	masilinate	1	metabolite	0.030806025490164757
1007	metformin	1	metabolite	0.23672083020210266
1008	methionine	1	metabolite	-0.2833387851715088
1009	methionine sulfoxide	1	metabolite	-0.16206350922584534
1010	methylimidazole acetic acid	1	metabolite	-0.6154598593711853
1011	metronidazole	1	metabolite	1.248015284538269
1012	myristate	1	metabolite	0.14873740077018738
1013	myristoleate	1	metabolite	1.7198896408081055
1014	nervonic acid	1	metabolite	1.3181129693984985
1015	niacinamide	1	metabolite	-0.33699509501457214
1016	nicotinate	1	metabolite	0.9597947001457214
1017	nicotinuric acid	1	metabolite	-0.5410366654396057
1018	nonadecanoate	1	metabolite	2.0373432636260986
1019	norepinephrine	1	metabolite	2.8466897010803223
1020	oleanate	1	metabolite	0.3584200441837311
1021	oleate	1	metabolite	-0.3633793294429779
1022	olmesartan	1	metabolite	1.3193310499191284
1023	ornithine	1	metabolite	1.1617841720581055
1024	orotate	1	metabolite	0.044708654284477234
1025	oxalate	1	metabolite	0.580565333366394
1026	oxymetazoline	1	metabolite	1.12858247756958
1027	oxypurinol	1	metabolite	0.7289516925811768
1028	p-hydroxyphenylacetate	1	metabolite	0.3943949341773987
1029	palmitate	1	metabolite	0.6405313014984131
1030	palmithoylethanolamide	1	metabolite	0.5450677275657654
1031	palmitoleate	1	metabolite	0.16408805549144745
1032	palmitoylethanolamide	1	metabolite	1.208894968032837
1033	pantothenate	1	metabolite	-0.3415394723415375
1034	pentadecanoate	1	metabolite	-0.5901765823364258
1035	pentose monophosphate	1	metabolite	2.4366044998168945
1036	phenylacetate	1	metabolite	-0.48302266001701355
1037	phenylacetylglutamine	1	metabolite	0.6659365892410278
1038	phenylalanine	1	metabolite	0.8839588761329651
1039	phenyllactate	1	metabolite	0.5903818011283875
1040	phytanate	1	metabolite	1.128392219543457
1041	phytosphingosine	1	metabolite	0.1657877266407013
1042	pipecolic acid	1	metabolite	0.33365634083747864
1043	piperine	1	metabolite	-0.16741526126861572
1044	porphobilinogen	1	metabolite	-0.1156327947974205
1045	proline	1	metabolite	0.33736562728881836
1046	proline betaine	1	metabolite	-0.1321558952331543
1047	propionate	1	metabolite	-0.3967306911945343
1048	pseudouridine	1	metabolite	0.6718510389328003
1049	pterin	1	metabolite	0.05059557035565376
1050	putrescine	1	metabolite	0.7325997948646545
1051	pyridoxine	1	metabolite	0.9862834811210632
1052	pyrocatechol	1	metabolite	0.9527486562728882
1053	quinine	1	metabolite	1.6445157527923584
1054	riboflavin	1	metabolite	1.4425039291381836
1055	ribothymidine	1	metabolite	0.6852365136146545
1056	saccharin	1	metabolite	0.5508915781974792
1057	salicylate	1	metabolite	0.25458401441574097
1058	sebacate	1	metabolite	0.1698456108570099
1059	serine	1	metabolite	1.2380199432373047
1060	serotonin	1	metabolite	1.3908642530441284
1061	shikimate	1	metabolite	1.393858790397644
1062	sorbitol	1	metabolite	1.0067521333694458
1063	spermidine	1	metabolite	-1.0095345973968506
1064	sphinganine	1	metabolite	-0.05223337560892105
1065	sphingosine	1	metabolite	0.004203233867883682
1066	sphingosine-isomer1	1	metabolite	0.12194298952817917
1067	sphingosine-isomer2	1	metabolite	0.28929147124290466
1068	sphingosine-isomer3	1	metabolite	-1.1668164730072021
1069	stearate	1	metabolite	-0.5768930315971375
1070	suberate	1	metabolite	-0.9716289639472961
1071	succinate	1	metabolite	0.6499149799346924
1072	sulfapyridine	1	metabolite	-0.5470506548881531
1073	tartarate	1	metabolite	1.0394387245178223
1074	taurine	1	metabolite	1.1114705801010132
1075	tauro-alpha-muricholate/tauro-beta-muricholate	1	metabolite	1.3502775430679321
1076	taurochenodeoxycholate	1	metabolite	0.37481164932250977
1077	taurocholate	1	metabolite	0.3522000014781952
1078	taurodeoxycholate	1	metabolite	0.4154609143733978
1079	taurohyodeoxycholate/tauroursodeoxycholate	1	metabolite	0.12130632251501083
1080	taurolithocholate	1	metabolite	0.6736580729484558
1081	tetradecanedioate	1	metabolite	1.238882064819336
1082	tetrahydro-1-methyl-beta-carboline-3-carboxylate	1	metabolite	0.7201183438301086
1083	theophylline	1	metabolite	0.09084721654653549
1084	threonine	1	metabolite	0.6552198529243469
1085	threosphingosine	1	metabolite	-0.6793756484985352
1086	thymine	1	metabolite	1.902972936630249
1087	trigonelline	1	metabolite	0.3523802161216736
1088	trimethylamine-N-oxide	1	metabolite	1.5796829462051392
1089	trimethylbenzene	1	metabolite	-0.11125729233026505
1090	tryptophan	1	metabolite	0.49462389945983887
1091	tyrosine	1	metabolite	-0.9306241869926453
1092	undecanedionate	1	metabolite	1.219440221786499
1093	uracil	1	metabolite	0.15902213752269745
1094	urate	1	metabolite	1.0344210863113403
1095	uridine	1	metabolite	0.6149659752845764
1096	urobilin	1	metabolite	-1.1925770044326782
1097	valerate/isovalerate	1	metabolite	-1.081981897354126
1098	valine	1	metabolite	-0.8922755718231201
1099	xanthine	1	metabolite	0.8427420854568481
1100	xanthurenate	1	metabolite	-0.08054887503385544
1101	xylose	1	metabolite	0.7527071833610535
1102	1-3-7-trimethylurate	2	metabolite	0.0
1103	1-methylguanine	2	metabolite	-0.12441515922546387
1104	1-methylguanosine	2	metabolite	-0.49164000153541565
1105	1-methylhistamine	2	metabolite	-0.28704556822776794
1106	1-methylnicotinamide	2	metabolite	-0.6555071473121643
1107	1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	2	metabolite	-0.7924119830131531
1108	10-heptadecenoate	2	metabolite	0.2773319184780121
1109	10-nonadecenoate	2	metabolite	-0.4418952167034149
1110	12.13-diHOME	2	metabolite	-0.4832867980003357
1111	13-cis-retinoic acid	2	metabolite	-0.8339322805404663
1112	13-docosenoate	2	metabolite	-0.014347034506499767
1113	17-methylstearate	2	metabolite	-0.6615703105926514
1114	2'-O-methyladenosine	2	metabolite	-0.5464465618133545
1115	2-aminoadipate	2	metabolite	0.9170842170715332
1116	2-aminobutyrate	2	metabolite	-1.3060932159423828
1117	2-aminoheptanoic acid	2	metabolite	-0.7274714708328247
1118	2-deoxyadenosine	2	metabolite	1.1024737358093262
1119	2-deoxycytidine	2	metabolite	0.9663151502609253
1120	2-hydroxy-3-methylbutyrate	2	metabolite	0.25910520553588867
1121	2-hydroxy-3-methylpentanoate	2	metabolite	-0.09126719832420349
1122	2-hydroxyglutarate	2	metabolite	-0.5010569095611572
1123	2-hydroxyhexadecanoate	2	metabolite	0.21607474982738495
1124	2-hydroxyibuprofen	2	metabolite	0.4835977554321289
1125	2-hydroxyoctanoate	2	metabolite	-0.47569477558135986
1126	21-deoxycortisol	2	metabolite	-0.5679649710655212
1127	3'-O-methyladenosine	2	metabolite	0.5806580185890198
1128	3-hydroxydecanoate	2	metabolite	-0.3239515423774719
1129	3-hydroxymethylglutarate	2	metabolite	0.04434815049171448
1130	3-hydroxyoctanoate	2	metabolite	-1.342574119567871
1131	3-methyladipate/pimelate	2	metabolite	-0.21235871315002441
1132	3-methylglutaconate	2	metabolite	-1.1286957263946533
1133	3-methylhistidine	2	metabolite	-0.5120995044708252
1134	3-methylxanthine	2	metabolite	0.021870266646146774
1135	4-aminophenol	2	metabolite	-0.8958516120910645
1136	4-guanidinobutanoic acid	2	metabolite	-0.01983649656176567
1137	4-hydroxy-3-methylacetophenone	2	metabolite	-0.44164541363716125
1138	4-hydroxybenzaldehyde	2	metabolite	0.7059865593910217
1139	4-hydroxybenzeneacetonitrile	2	metabolite	-1.130125880241394
1140	4-hydroxystyrene	2	metabolite	0.4854191541671753
1141	4-methylcatechol	2	metabolite	0.30704256892204285
1142	4-nitrophenol	2	metabolite	-0.4264172613620758
1143	4-pyridoxate	2	metabolite	0.011157975532114506
1144	5-acetylamino-6-amino-3-methyluracil	2	metabolite	0.6020098924636841
1145	5-aminolevulinic acid	2	metabolite	-0.20440250635147095
1146	5-dodecenoate	2	metabolite	-1.045596718788147
1147	5-hydroxytryptophan	2	metabolite	-0.6440196633338928
1148	5alpha-cholestan-3beta-ol	2	metabolite	-0.761505663394928
1149	7-methylguanine	2	metabolite	0.8604182004928589
1150	7-methylxanthine	2	metabolite	0.267526775598526
1151	8-hydroxy-deoxyguanosine	2	metabolite	0.17203523218631744
1152	9.10-diHOME	2	metabolite	0.5119865536689758
1153	ADMA/SDMA	2	metabolite	0.07567689567804337
1154	C10 carnitine	2	metabolite	0.563121497631073
1155	C10:2 carnitine	2	metabolite	-0.6292252540588379
1156	C12 carnitine	2	metabolite	-0.36976462602615356
1157	C12:1 carnitine	2	metabolite	-0.6911478042602539
1158	C14 carnitine	2	metabolite	-0.597524106502533
1159	C14:0 CE	2	metabolite	-1.1877959966659546
1160	C14:0 LPC	2	metabolite	0.23299150168895721
1161	C14:0 SM	2	metabolite	-0.5345070362091064
1162	C14:1 carnitine	2	metabolite	-0.5597852468490601
1163	C14:2 carnitine	2	metabolite	-0.8392347693443298
1164	C16 carnitine	2	metabolite	0.27706050872802734
1165	C16-OH carnitine	2	metabolite	0.05608010292053223
1166	C16:0 CE	2	metabolite	0.5271819233894348
1167	C16:0 Ceramide (d18:1)	2	metabolite	0.5613798499107361
1168	C16:0 LPC	2	metabolite	0.2553529739379883
1169	C16:0 LPE	2	metabolite	0.7375705242156982
1170	C16:0 SM	2	metabolite	-0.27029240131378174
1171	C16:1 CE	2	metabolite	-0.6368380784988403
1172	C16:1 LPC	2	metabolite	-0.10473565757274628
1173	C16:1 LPC plasmalogen	2	metabolite	-0.13719674944877625
1174	C16:1 LPE	2	metabolite	-0.7778252959251404
1175	C16:1 MAG	2	metabolite	0.5997817516326904
1176	C16:1 SM	2	metabolite	0.1411360204219818
1177	C18 carnitine	2	metabolite	0.1636190414428711
1178	C18:0 CE	2	metabolite	0.5514938235282898
1179	C18:0 LPC	2	metabolite	0.23132044076919556
1180	C18:0 LPE	2	metabolite	-0.05373293161392212
1181	C18:0 LPE-A	2	metabolite	0.1491171419620514
1182	C18:0 LPE-B	2	metabolite	0.64933180809021
1183	C18:0 MAG	2	metabolite	0.56500643491745
1184	C18:0 SM	2	metabolite	-0.8878446817398071
1185	C18:1 CE	2	metabolite	0.1695571094751358
1186	C18:1 LPC	2	metabolite	0.7962267398834229
1187	C18:1 LPC plasmalogen	2	metabolite	0.7761932015419006
1188	C18:1 LPE	2	metabolite	0.9451186060905457
1189	C18:1 SM	2	metabolite	-0.9038075804710388
1190	C18:1 carnitine	2	metabolite	-0.030523216351866722
1191	C18:1-OH carnitine	2	metabolite	0.18323542177677155
1192	C18:2 CE	2	metabolite	0.37720054388046265
1193	C18:2 LPC	2	metabolite	0.09114214777946472
1194	C18:2 LPE	2	metabolite	-0.13492320477962494
1195	C18:2 carnitine	2	metabolite	-0.037765052169561386
1196	C18:3 CE	2	metabolite	-0.2873738706111908
1197	C18:3 LPC	2	metabolite	-0.08034410327672958
1198	C2 Ceramide (d18:1)	2	metabolite	-0.79118812084198
1199	C2 carnitine	2	metabolite	0.30674606561660767
1200	C20 carnitine	2	metabolite	-0.5431362986564636
1201	C20:0 LPE	2	metabolite	0.6250829696655273
1202	C20:0 SM	2	metabolite	-0.582947850227356
1203	C20:1 LPC	2	metabolite	-0.05690799281001091
1204	C20:3 CE	2	metabolite	0.05263875797390938
1205	C20:3 LPC	2	metabolite	0.3816913068294525
1206	C20:4 CE	2	metabolite	-0.44310107827186584
1207	C20:4 LPC	2	metabolite	-0.3200348913669586
1208	C20:4 LPE	2	metabolite	-1.1536225080490112
1209	C20:4 carnitine	2	metabolite	1.1201567649841309
1210	C20:5 CE	2	metabolite	-0.6546040773391724
1211	C20:5 LPC	2	metabolite	0.12693147361278534
1212	C22:0 Ceramide (d18:1)	2	metabolite	0.13381466269493103
1213	C22:0 LPE	2	metabolite	-1.0629465579986572
1214	C22:0 SM	2	metabolite	-0.3079339265823364
1215	C22:1 MAG	2	metabolite	-1.185962438583374
1216	C22:1 SM	2	metabolite	-0.787097156047821
1217	C22:4 CE	2	metabolite	-0.6484071016311646
1218	C22:5 CE	2	metabolite	-0.31248074769973755
1219	C22:6 CE	2	metabolite	-0.9276368618011475
1220	C22:6 LPC	2	metabolite	-0.9574316740036011
1221	C22:6 LPE	2	metabolite	-0.13136129081249237
1222	C24:0 Ceramide (d18:1)	2	metabolite	-0.7375359535217285
1223	C24:0 SM	2	metabolite	0.46882039308547974
1224	C24:1 Ceramide (d18:1)	2	metabolite	-0.12386734038591385
1225	C24:1 SM	2	metabolite	-0.5780220031738281
1226	C3 carnitine	2	metabolite	-0.7076202034950256
1227	C3-DC-CH3 carnitine	2	metabolite	-0.17653191089630127
1228	C30:0 DAG	2	metabolite	-0.034743502736091614
1229	C30:0 PC	2	metabolite	-0.13015736639499664
1230	C32:0 DAG	2	metabolite	-0.37040141224861145
1231	C32:0 PC	2	metabolite	-0.23911429941654205
1232	C32:0 PE	2	metabolite	-0.880479633808136
1233	C32:1 DAG	2	metabolite	-0.2453111708164215
1234	C32:1 PC	2	metabolite	-0.3970799446105957
1235	C32:2 DAG	2	metabolite	0.03018006682395935
1236	C34:0 DAG	2	metabolite	0.15299728512763977
1237	C34:0 PC	2	metabolite	-0.10658419877290726
1238	C34:0 PE	2	metabolite	-1.2324148416519165
1239	C34:1 DAG	2	metabolite	0.7385404109954834
1240	C34:1 PC	2	metabolite	-0.42660436034202576
1241	C34:1 PC plasmalogen	2	metabolite	-0.16063731908798218
1242	C34:2 DAG	2	metabolite	0.86392742395401
1243	C34:2 PC	2	metabolite	-0.5048075318336487
1244	C34:2 PC plasmalogen	2	metabolite	-0.317706435918808
1245	C34:3 DAG	2	metabolite	0.2755141854286194
1246	C34:3 PC	2	metabolite	-1.1266573667526245
1247	C34:4 PC plasmalogen	2	metabolite	-0.6628817319869995
1248	C36:0 DAG	2	metabolite	-0.16752701997756958
1249	C36:1 DAG	2	metabolite	0.41822096705436707
1250	C36:1 PC	2	metabolite	-0.20872797071933746
1251	C36:1 PC plasmalogen	2	metabolite	-0.13734455406665802
1252	C36:2 DAG	2	metabolite	0.3451313376426697
1253	C36:2 PC	2	metabolite	0.5306248664855957
1254	C36:2 PC plasmalogen	2	metabolite	-0.5164699554443359
1255	C36:3 DAG	2	metabolite	0.9247769713401794
1256	C36:3 PC	2	metabolite	-0.15264643728733063
1257	C36:4 DAG	2	metabolite	-0.023483287543058395
1258	C36:4 PC plasmalogen	2	metabolite	-0.15833620727062225
1259	C36:4 PC-A	2	metabolite	0.2239566594362259
1260	C36:4 PC-B	2	metabolite	-0.969333827495575
1261	C36:5 PC plasmalogen	2	metabolite	-0.912505030632019
1262	C38:2 PC	2	metabolite	-1.319892406463623
1263	C38:3 PC	2	metabolite	-0.3267037570476532
1264	C38:4 PC	2	metabolite	-0.40924397110939026
1265	C38:4 PC plasmalogen	2	metabolite	-0.9982268214225769
1266	C38:5 DAG	2	metabolite	-0.19999577105045319
1267	C38:6 PC	2	metabolite	-0.7964432239532471
1268	C4 carnitine	2	metabolite	-0.7032762765884399
1269	C42:0 TAG	2	metabolite	-0.19353903830051422
1270	C44:0 TAG	2	metabolite	0.33874884247779846
1271	C44:1 TAG	2	metabolite	-0.6022046208381653
1272	C44:2 TAG	2	metabolite	-1.1437677145004272
1273	C45:0 TAG	2	metabolite	-0.8820215463638306
1274	C46:0 TAG	2	metabolite	-0.372703492641449
1275	C46:1 TAG	2	metabolite	-0.10709723085165024
1276	C46:2 TAG	2	metabolite	-0.3138704299926758
1277	C46:3 TAG	2	metabolite	-1.2044168710708618
1278	C48:0 TAG	2	metabolite	0.5646523237228394
1279	C48:1 TAG	2	metabolite	-0.591846227645874
1280	C48:2 TAG	2	metabolite	-0.9234453439712524
1281	C48:3 TAG	2	metabolite	-0.40169158577919006
1282	C48:4 TAG	2	metabolite	-1.3468152284622192
1283	C5 carnitine	2	metabolite	-0.9788742661476135
1284	C50:0 TAG	2	metabolite	-0.24571962654590607
1285	C50:1 TAG	2	metabolite	0.02510136552155018
1286	C50:2 TAG	2	metabolite	0.36545079946517944
1287	C50:3 TAG	2	metabolite	0.9033251404762268
1288	C50:4 TAG	2	metabolite	0.08053556084632874
1289	C50:5 TAG	2	metabolite	-0.6057636141777039
1290	C51:0 TAG	2	metabolite	-1.069343090057373
1291	C51:1 TAG	2	metabolite	-1.32828950881958
1292	C51:2 TAG	2	metabolite	-0.862108588218689
1293	C51:3 TAG	2	metabolite	-0.5601662993431091
1294	C52:0 TAG	2	metabolite	0.31612101197242737
1295	C52:1 TAG	2	metabolite	-0.24775657057762146
1296	C52:2 TAG	2	metabolite	-0.07682020217180252
1297	C52:3 TAG	2	metabolite	1.10094153881073
1298	C52:4 TAG	2	metabolite	0.9766829609870911
1299	C52:5 TAG	2	metabolite	-0.09084706008434296
1300	C52:6 TAG	2	metabolite	-0.27998417615890503
1301	C52:7 TAG	2	metabolite	-0.6319481134414673
1302	C53:3 TAG	2	metabolite	0.09046709537506104
1303	C54:1 TAG	2	metabolite	0.772837221622467
1304	C54:2 TAG	2	metabolite	0.11127501726150513
1305	C54:3 TAG	2	metabolite	-0.3793351650238037
1306	C54:4 TAG	2	metabolite	0.6777160167694092
1307	C54:5 TAG	2	metabolite	-0.2519941031932831
1308	C54:6 TAG	2	metabolite	0.35871291160583496
1309	C55:2 TAG	2	metabolite	-1.3328630924224854
1310	C55:3 TAG	2	metabolite	-0.8898962140083313
1311	C56:1 TAG	2	metabolite	0.16677379608154297
1312	C56:2 TAG	2	metabolite	0.6502348184585571
1313	C56:3 TAG	2	metabolite	0.21462365984916687
1314	C56:4 TAG	2	metabolite	0.544593095779419
1315	C56:6 TAG	2	metabolite	-0.6326498985290527
1316	C56:7 TAG	2	metabolite	-0.5814923644065857
1317	C58:10 TAG	2	metabolite	-0.43584364652633667
1318	C8 carnitine	2	metabolite	-0.6427555680274963
1319	C9 carnitine	2	metabolite	-0.5454702973365784
1320	N-acetyalanine	2	metabolite	-1.4955252408981323
1321	N-acetylaspartic acid	2	metabolite	-1.2519302368164062
1322	N-acetylglutamate	2	metabolite	0.46126028895378113
1323	N-acetylglutamine	2	metabolite	0.31083521246910095
1324	N-acetylhistamine	2	metabolite	-0.7176849842071533
1325	N-acetylhistidine	2	metabolite	-0.6113537549972534
1326	N-acetylornithine	2	metabolite	-1.1116533279418945
1327	N-acetylputrescine	2	metabolite	-0.12625285983085632
1328	N-alpha-acetylarginine	2	metabolite	0.44449588656425476
1329	N-carbamoyl-beta-alanine	2	metabolite	-0.761079728603363
1330	N-methylproline	2	metabolite	-0.13031907379627228
1331	N1,N12-diacetylspermine	2	metabolite	0.12707489728927612
1332	N1-acetylspermidine	2	metabolite	0.7455664873123169
1333	N1-acetylspermine	2	metabolite	0.20072974264621735
1334	N1-methyl-2-pyridone-5-carboxamide	2	metabolite	0.05790229141712189
1335	N2,N2-dimethylguanosine	2	metabolite	-0.005278495606034994
1336	N6,N6,N6-trimethyllysine	2	metabolite	-0.1665157526731491
1337	N6,N6-dimethyllysine	2	metabolite	0.38778743147850037
1338	N6-acetyllysine	2	metabolite	1.5189447402954102
1339	NH4_C16:0 CE	2	metabolite	-0.844540536403656
1340	NH4_C16:1 CE	2	metabolite	-0.5085116624832153
1341	NH4_C16:1 MAG	2	metabolite	-1.036111831665039
1342	NH4_C18:0 CE	2	metabolite	-0.5389060974121094
1343	NH4_C18:0 MAG	2	metabolite	0.5807552933692932
1344	NH4_C18:1 CE	2	metabolite	0.2465946078300476
1345	NH4_C18:2 CE	2	metabolite	0.415794312953949
1346	NH4_C18:3 CE	2	metabolite	0.2987076938152313
1347	NH4_C20:3 CE	2	metabolite	0.750518798828125
1348	NH4_C20:4 CE	2	metabolite	0.6395590305328369
1349	NH4_C20:5 CE	2	metabolite	-0.3559589087963104
1350	NH4_C22:1 MAG	2	metabolite	-1.1289600133895874
1351	NH4_C22:4 CE	2	metabolite	-0.7687095403671265
1352	NH4_C22:5 CE	2	metabolite	-0.9157683253288269
1353	NH4_C22:6 CE	2	metabolite	-0.4987539052963257
1354	NH4_C32:1 DAG	2	metabolite	0.5784085988998413
1355	NH4_C32:2 DAG	2	metabolite	-0.704368531703949
