featureid	UNKNOWN	p__Euryarchaeota|c__Methanobacteria	p__Euryarchaeota|c__Thermoplasmata	p__Actinobacteria|c__Actinobacteria	p__Actinobacteria|c__Coriobacteriia	p__Bacteroidetes|c__Bacteroidia	p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	p__Firmicutes|c__Bacilli	p__Firmicutes|c__Clostridia	p__Firmicutes|c__Erysipelotrichia	p__Firmicutes|c__Firmicutes_unclassified	p__Firmicutes|c__Negativicutes	p__Firmicutes|c__Tissierellia	p__Fusobacteria|c__Fusobacteriia	p__Lentisphaerae|c__Lentisphaeria	p__Proteobacteria|c__Betaproteobacteria	p__Proteobacteria|c__Deltaproteobacteria	p__Proteobacteria|c__Epsilonproteobacteria	p__Proteobacteria|c__Gammaproteobacteria	p__Proteobacteria|c__Proteobacteria_unclassified	p__Spirochaetes|c__Spirochaetia	p__Synergistetes|c__Synergistia	p__Verrucomicrobia|c__Verrucomicrobiae	p__Ascomycota|c__Saccharomycetes	p__Eukaryota_unclassified|c__Eukaryota_unclassified
furosemide	-1.805853142627806	-1.154145530679987	0.2648258374617376	-2.1129524553586445	-1.731377190923034	-1.8963220913331664	-1.7325142437841214	-2.331703367001431	-2.1726766030097577	-2.124510372593015	-2.1640040939526224	-1.9402729866136514	-2.0612006118017527	-0.19671534528245171	-2.116481365413361	-1.9176865564678534	-2.54063565565749	-0.10693425105389975	-2.362543645181857	-1.8932942317801142	-0.6284080070354978	-1.876670483591985	-2.102114752113678	-1.3938810685260532	-0.6780316581203785
gabapentin	-0.05097795373193259	0.3266936854919533	-0.13420058541411686	1.0457694580830263	0.30355881360646453	-0.36965272696017415	0.20807378352176764	2.4753274768186335	1.1472731202982667	2.028452890079885	1.4737658117557682	0.8428128978601511	1.0585875266234295	-0.3604751222695066	0.39449091199079955	-0.5914193428234681	0.7250000769900202	0.9524556950869738	3.317100386299723	0.33211863326348734	-0.25845272587574186	0.8083368184177946	0.7733526024707663	1.4856633211350134	0.03243878427409186
gemfibrozil	-2.3064602530855063	-1.6161789396887196	-0.26073217875307697	-2.583189280312087	-2.217369060544897	-2.3843840236058877	-2.189445570243231	-2.790187418180328	-2.650175354338386	-2.5997268505705815	-2.643817619508234	-2.4203691437773696	-2.5533609144620586	-0.7578021766344216	-2.537056065744559	-2.400346550345788	-3.0164237666982467	-0.6537720572189598	-2.82026728952531	-2.377386012190346	-1.0976116949939687	-2.377224098998118	-2.5848114872350716	-1.766160155187181	-1.1955608552635084
gentisate	-0.4240368366088796	0.1966441875096494	0.4507355269593243	-0.45171559837368785	-0.3016267080864382	-0.32531426702371924	-0.04789744984735078	-0.6350291227532745	-0.5559865972980651	-0.6184983329870652	-0.6118500311332835	-0.4221385698378678	-0.6181558264987261	-0.06682270776599442	0.03789166676034572	-0.2658621109681901	-0.6862574355612816	-0.050937529986496255	-0.7402986518795257	-0.37541463749766635	0.47645034296123345	-0.5656506388979334	-0.5203483496226221	0.697348103880723	0.007798440145641905
glutamate	1.8077447378595304	1.714977219496711	0.7923712683567142	2.108350789840643	1.8538366746576873	1.9078942033156796	1.9853333875225965	2.2743157860171404	2.1010779108589794	2.094300907689716	2.0846018735218435	1.9826716348927578	1.9663809733976096	0.8106311439684637	2.3264078096688894	1.9372889757925793	2.2555848824742775	0.8632634827298595	2.309480901363662	1.9276547977947946	1.4425753113106654	1.8391598113202319	2.0387268116979107	2.2666914838370933	1.2373178640626004
glutamine	-0.9083839694464566	-1.1061227141865129	-1.364668905315172	-0.6778497695489645	-0.8910188090916301	-0.9908670466912728	-1.005970177725724	-0.3472740423714864	-0.6180980203055304	-0.44909192317942015	-0.5455235680828676	-0.7360607005783829	-0.6313108310501052	-1.1966283662296027	-0.9820991656384273	-1.0530153714612127	-0.630114303171184	-0.9691374805967832	-0.15133715411188053	-0.8544010088024123	-1.3459689740520626	-0.7094281239542486	-0.7035378760469791	-1.0644953386041087	-1.1205803519989104
glycerate	-1.206362341001379	-1.3398349584719969	-1.3289082131691055	-1.2203606114636092	-1.2353851732645804	-1.2282768756416864	-1.3060015099262583	-1.2035761602603188	-1.1971958376866274	-1.1961799034375078	-1.1912090243206532	-1.2180690576150912	-1.187537907895238	-1.2221098544293367	-1.3507290361186275	-1.2445560749225506	-1.1829832347562368	-1.2319716887251473	-1.181528131249566	-1.2295049779676965	-1.3820587396271797	-1.1924705031491865	-1.2003165919346368	-1.492375755556231	-1.2657408387179885
glycine	-3.407158004130212	-0.7912365624601831	1.924558300507787	-3.0563238395816508	-2.7475606915126036	-3.7239808952315183	-2.4048629864244755	-2.4570289872493882	-3.249571325447966	-2.4308829961705456	-3.0105558439997577	-2.8595430149183283	-3.1815742770711255	0.0032048488087204063	-2.8272103753194484	-3.864111943187368	-4.538990191433549	1.3907040462464928	-1.9343851340067726	-3.139304423128376	0.14770079481560483	-2.960947333343041	-3.3935107752894846	0.6234512202333089	-0.45056112195825193
glycochenodeoxycholate	1.830584968597449	-0.13519015792441125	-2.646463434435923	2.337588692137762	1.5297836381544556	1.829515606378985	1.110989278128193	2.919998331635407	2.5913619896087976	2.579091789774586	2.644283514081555	2.032918792924497	2.481244004116748	-1.156366314213611	1.5411114939390744	1.762892300517659	3.333850877738004	-1.3207904979373124	3.1391864109143555	1.8717938482633887	-1.3629788545347115	2.115201268602908	2.4299440737731115	-0.5817395814357882	-0.5483768973549639
glycocholate	2.112052646160112	1.8993605989595055	0.6646329895668195	2.7179581789301817	2.2084914816706878	2.1198529605043657	2.2555996127910594	3.298426629173825	2.7663095880217234	2.9846593260847762	2.841785470938346	2.5186274865048803	2.6129203746907415	0.7959894678524537	2.659165493518585	2.0827123843261695	2.884248968950227	1.1574185155989234	3.5680546709607377	2.32240646261158	1.3653587228068398	2.393657291487555	2.5969843465040197	2.638260387323834	1.3482537950573326
glycodeoxycholate	0.8323909644612735	1.2693254852669633	0.5269713417757927	1.2661603239297647	1.0220913293727873	0.9427943612018392	1.3202769016624805	1.5215443676414582	1.1986328217225926	1.2961278921359396	1.1992206015602707	1.1389707513327632	1.0220913570213481	0.12765139259122238	1.7312339752725965	0.9791963202448256	1.1797595554837526	0.40094371680713903	1.6105364231995831	1.0437459930971913	1.1300056421743614	0.9043349823278533	1.1069299901792444	2.3404988760248346	0.639896441179288
glycolithocholate	-1.453269330877709	-1.7990420389268824	-0.44081793001148095	-1.789061363947629	-1.587111031915231	-1.755298444719323	-2.0844118562098246	-1.7235848689239122	-1.6657635155690806	-1.4914524572115857	-1.553434499546197	-1.622838711152895	-1.4185936062959144	-0.05583258569505478	-2.750331838165523	-1.900870683604086	-1.9027897214420535	0.03890976748062158	-1.5521033981815835	-1.6623207530841357	-1.657289813768139	-1.2843122016496276	-1.6452878802049908	-3.0686437969977933	-0.819441809825519
glycoursodeoxycholate	-0.5867145701497862	0.083980347826073	-0.4266037218476766	0.36757744654393737	-0.21125412012939124	-0.7478750103914749	-0.0773791887094446	1.4499178755973157	0.3791565662550136	1.0461103843675783	0.6021698468566004	0.18338531745696518	0.2320302009302635	-0.9297167024774611	0.24027967116173965	-0.8758052155793724	0.012654334616448715	0.14469610379076991	2.063236887852776	-0.2083774463109478	-0.2924627815896965	0.02577259972736634	0.08352373628623921	1.5132292514752708	-0.42925633875251634
guanidoacetic acid	1.7419035243289112	-0.25268988332941844	-0.5003920535975828	1.4627092395449715	1.2669023609182917	1.4736651695317553	0.4045114822038234	1.6216848035664109	1.772029786020064	1.7424680061929236	1.860995380102945	1.4722387118137341	2.0004741170441944	1.14108854900931	-0.07607286390842294	1.3135869384968943	2.1787643492287208	0.7877522067390221	1.7686436963957934	1.4376021378846264	-0.8790197960617103	1.939805209329574	1.767963464918076	-2.3440754491677906	0.6292335026294751
guanine	-2.3713286011536465	-1.957591167795113	-2.277788722917425	-2.132131683894189	-2.230145741671455	-2.2910116122821442	-2.004645084759646	-2.0255210136756823	-2.195363230194383	-2.146850185759935	-2.205635786545804	-2.193603319955952	-2.308500361026807	-2.640270540705097	-1.7631988478372156	-2.2595415655753412	-2.2519693822997597	-2.467736078967629	-1.9926826802122335	-2.2404307270150188	-1.9604838835226275	-2.3596935768141005	-2.2400967478232903	-1.2340636841124648	-2.3447543840140534
guanosine	-2.44411274896035	-0.6372172777771461	-0.4220078524757178	-2.1889531093273806	-2.011106900367448	-2.1866134911581963	-1.2316664988685484	-2.3555504711863104	-2.471542560648824	-2.46863382826463	-2.565417095819051	-2.198763388116165	-2.7011221843198987	-1.9230952956871974	-0.7922373145738018	-2.0409714306775446	-2.8422972316972794	-1.6111609390274775	-2.49096124498793	-2.1729774965402546	-0.06849370726888004	-2.650194187896819	-2.4665060342217067	1.2644067133955463	-1.44795729522964
heptadecanoate	0.09424284556598073	-0.4859757184328177	-0.752306726210598	-0.10120169018410713	-0.07584469141095349	0.13467023436493797	-0.21758874330629485	-0.3145816966710351	-0.05238004943981611	-0.2529613578882999	-0.10913495870414414	-0.09807155985589933	-0.03148604922748088	-0.3160832774061584	-0.25746980288962273	0.1527529849207484	0.18114691909495217	-0.6583209453635068	-0.44426414168462725	-0.01984416746924289	-0.600580626431622	-0.03657968438837145	0.00458633169752487	-1.0392606609660535	-0.3759193674984527
heptanoate	-4.419598537499981	-2.7919021414677445	0.9046443232623462	-4.411481863223851	-4.031560950075992	-5.089388359167549	-4.396600353784644	-3.6550050686767284	-4.391045535533215	-3.4094765185960467	-4.014890672188844	-4.083649528936077	-4.0325434846219865	-0.11319753504011931	-5.51876720355211	-5.408482949275052	-5.729250599779854	1.2572205600599156	-2.9219892554783566	-4.415829702018716	-1.9824321433085963	-3.7309695204889888	-4.5298970031545585	-3.118173772532573	-1.3551884837290018
hexadecanedioate	-2.59170083178684	-0.3708873076438055	1.1227575452776366	-2.4641140487280526	-2.0886440164990034	-2.539070339737405	-1.4606345698973207	-2.51931506448335	-2.7361816960619683	-2.4962810648335383	-2.732850675696707	-2.3417322357001478	-2.822378513754491	-0.6181323962953558	-1.4399218601347217	-2.4841322104016688	-3.4914690579857757	-0.0020760218638407046	-2.4918658599386614	-2.3735247234494246	0.5028278315300252	-2.6458141793443897	-2.738123988719195	1.2006869343196251	-0.626437750816244
hippurate	-4.889262220028948	-1.3047873499489848	0.37094614990307506	-4.417842556366657	-4.020701328938912	-4.729135452044188	-2.8708450310980296	-4.342621226349353	-4.87052086695424	-4.458248535597561	-4.867356929922748	-4.32391593338418	-5.110866761014514	-2.4742842449362774	-2.5459553342462806	-4.6146325824652985	-5.983217066869508	-1.4013231567341324	-4.261976556739141	-4.421230930171628	-0.10134846856450253	-4.926825358646729	-4.929881051011747	1.7604733198095162	-2.1286943266787652
histamine	0.6310031330604082	0.4882699554586736	0.5177058498667633	0.8129032164379832	0.6513160934511467	0.5030331276195366	0.49010189562406437	1.1504755223305647	0.8785146927320833	1.0873690526382185	0.9695571742963902	0.7872540464956491	0.9022578375315673	0.6617907157203229	0.4101368429943495	0.42124196392360724	0.7932292091300175	0.9327349533616727	1.3730881770501195	0.6628126783776693	0.3148209018902466	0.8547920819400883	0.796796464283276	0.40611513272803634	0.6160947459431654
histidine	-0.4097533165844234	1.275147862617798	1.5578940283822826	0.14624877055840518	0.0780389632166382	-0.35276070681139693	0.6483919881318152	0.5243419199059991	-0.0466014863408466	0.30800847715149615	0.00983717984853838	0.0963203388184316	-0.23220740093635772	0.21073806543192486	0.9827083707583126	-0.328897020174273	-0.5719931966091361	0.9769985000176775	0.7358400654551164	-0.06875688637782318	1.6008084316920783	-0.2500099378538021	-0.17189826197582592	3.149762733608404	0.6307155761588064
histidinol	2.4047259578458307	0.02875617698697175	-0.37435957168403333	2.0548901221975187	1.8324794861446239	2.1238453959073365	0.8482926364409553	2.1803096395288746	2.4102748139929995	2.322549829134586	2.4933372132265634	2.0594884566047016	2.6658662898820458	1.5686210230725637	0.325590775721289	1.9546120072664368	2.937794281839344	1.0813135190491319	2.3054669778681873	2.043208852598281	-0.7110290833974275	2.591311427479636	2.419138047382742	-2.4108132509621103	1.0085451062829058
homoarginine	3.2005508116849035	1.9712703801010607	-0.09518954018689721	3.440491422285825	2.9850026677168966	3.3847616654800063	2.9175324776564553	3.499455205126396	3.538256504790769	3.276564783149653	3.4586486968156245	3.2186160245347253	3.3796490971897706	0.7713603900122434	3.4149395815658026	3.440899599868326	4.196308735385936	0.36160716277376137	3.408420518301618	3.227674786008441	1.233127656566874	3.137817757111744	3.5004805566969144	1.9309659318568277	1.3841905294661832
homocitrulline	-2.919222830770471	-1.9123427610463606	-2.071357753926417	-2.7175583857981294	-2.6663700582703758	-2.721868854104928	-2.1649629075500614	-2.8216225340210173	-2.8890823066990095	-2.9281984808948964	-2.9638134786058665	-2.7561427816938027	-3.0649889304981945	-2.93178333455785	-1.8042962234321527	-2.617976342963415	-3.0368682259470994	-2.7882829933297146	-2.9244501035925388	-2.7381581671279314	-1.6457251836251139	-3.066889218378863	-2.890861941407325	-0.6707609643095465	-2.5303257179839918
homovanillate	-1.782010142008128	-1.149174003266712	-0.13585396856564794	-1.641862077293225	-1.6015357745638603	-1.984408687698762	-1.6603517005513555	-1.2901101010760625	-1.6459379722065242	-1.2779265030058111	-1.514083166944666	-1.571743845513451	-1.5764702400004866	-0.5610321105442013	-1.926438714420775	-2.0885419283951223	-2.099208156751808	-0.009155123657643482	-1.0008363453120648	-1.7212583785823945	-0.9415251882565832	-1.5153990746882524	-1.7252108064918157	-0.9781199851559261	-0.8341440854635493
hydrochlorothiazide	-2.1208778586941563	-2.071016382511239	-1.115628453138594	-2.2826579080158926	-2.136599645333053	-2.297141069993538	-2.362143841685366	-2.2253686552634973	-2.2385177932274027	-2.095382853790423	-2.1674887281898267	-2.175325202809482	-2.107514864522183	-1.0882805095511445	-2.7479361581297654	-2.381096943574662	-2.470540536391394	-0.9395210417967328	-2.105049810924175	-2.212990219279776	-1.9019812160561793	-2.014347298925248	-2.233832985958528	-2.621011330665364	-1.5296956572267835
hydrocinnamate	1.105120017507692	0.869202493985292	1.1519759808965573	0.8019760233553253	0.9847454865532547	1.124797704135366	0.8875770763104387	0.4937913940702625	0.812366047789653	0.6301726121871587	0.7546092669038269	0.8707700764529439	0.8676731796504695	1.3347546047746102	0.7265139642825442	1.1442584792705488	0.8899323245851027	1.0379277197444936	0.3404590886094335	0.9723207498679116	0.9870479881071943	0.9370350686673117	0.897974298228761	0.3250734651224749	1.1163823523502927
hydroxycotinine	-3.820589688118448	-3.1525897527309983	-0.6466505859090075	-4.164702284738424	-3.7352520307339745	-4.203103336104304	-4.0717928173114295	-4.057043585752534	-4.135904913838231	-3.754020770414418	-3.972954355947501	-3.8922421394197695	-3.8494892760188977	-1.013759183968216	-4.925664825052123	-4.371854519603169	-4.8323737025186455	-0.5426360420805323	-3.795340702599203	-3.9714200583512103	-2.5489822634994352	-3.591698020183598	-4.121260823048288	-3.99336322677889	-2.0068197046364276
hydroxymyristate	-2.5987668030279845	-0.919304656879482	-0.5583336145393774	-2.3738716275583105	-2.1968543452416363	-2.3993667377896255	-1.520709483912714	-2.4911579037016693	-2.624378072457023	-2.5796125132065066	-2.691764670432715	-2.367209204033353	-2.812629112474389	-1.9389472961005687	-1.1817536741959191	-2.2840345801641715	-3.014265038987282	-1.6021167374900531	-2.5798369489989037	-2.3586032669924597	-0.3755641049224536	-2.753189774294487	-2.625413353282594	0.7535767198175443	-1.5739114342738865
hydroxyproline	-2.6646145838407755	-1.428546421941521	-0.15355708896828782	-2.3863987320660978	-2.3232323321782005	-2.8648355640212397	-2.2053332189368215	-1.9340848657624408	-2.456654686226293	-1.964326605768762	-2.302076325116158	-2.3110728566947767	-2.4262143368480524	-1.050285911074405	-2.4150432802872244	-2.9650991993103344	-3.1187073066776287	-0.24350989329755413	-1.5795854618414022	-2.506501812526192	-1.0580035626387785	-2.348040915089056	-2.5677406335693713	-0.7033783320727833	-1.2533467231880948
hyodeoxycholate/ursodeoxycholate	2.176037607454233	0.6440640225148755	-0.045847984777333456	1.9595147335061311	1.803028485538233	2.117265567425857	1.30608244244774	1.8958475147494562	2.1509024516455035	1.951189168990394	2.1379288098194813	1.9238775750487962	2.2413145235040304	1.1607646994536145	1.1577079656060176	2.069120773679941	2.622290383496609	0.6860458789286241	1.8533952790792538	1.9660875051411724	0.14311046289193508	2.1652785269790185	2.1816568918746033	-0.6867764282955853	1.0051098777568965
hypoxanthine	1.9132927816265504	1.575917729542484	0.8784687080004573	1.9806879020278803	1.8533364838209696	2.0057293940856677	1.8757457471363463	1.9437667469677364	1.9951954680635993	1.8713169963712546	1.948554416079399	1.9082613625226452	1.922180528696308	1.0977768201267732	2.069673604074968	2.039979345393357	2.2148141558690018	0.9325445939756722	1.8797431960869075	1.9255749050968194	1.367895755463905	1.84662755802922	1.9934126031544213	1.637988397148039	1.3304436742707908
imidazole propionate	1.871562681051238	1.7738897664060678	1.2421971579265283	1.8329321548469404	1.8347212853099197	2.0278276283995282	1.9723032486824867	1.6028757814868242	1.7947776822488657	1.5774596938842342	1.7004192791647845	1.792145759166608	1.708497423083411	1.2580847186583501	2.181228383261983	2.104910132844392	1.9894790515062946	0.9947820668080596	1.4255323722539002	1.8726524663823847	1.7386533957169164	1.6788181833604199	1.8393433931660703	1.947758509148528	1.4814498848924242
imidazoleacetic acid	3.3462210261192507	1.5617077869660152	0.146273609557068	3.118577234392969	2.9082225529264774	3.4413745198853833	2.521809842460895	2.865373388484577	3.290820076278999	2.874535689820845	3.1903721272025427	3.0203962055306337	3.2983407453030544	1.4924476464412457	2.615843597030447	3.468386423213211	4.022467301916952	0.7300657223522014	2.6527969219679735	3.1399843044284172	0.9352982905806986	3.168458751308799	3.357111672847014	0.36107325758249686	1.6015908969894026
imidazolelactate	-2.2497363047027457	-1.1884215758591872	0.3616585819909448	-2.160385397805468	-1.988090340763783	-2.477350105733441	-1.97682067355426	-1.8472520510987058	-2.2090961816275962	-1.7837857751471047	-2.0672303888186954	-2.033773128631255	-2.1168574875792965	-0.38260964363927474	-2.339309911175068	-2.5841187585647565	-2.850125996763823	0.2831441093862215	-1.5504960204527283	-2.1807164786327604	-0.7523593171976013	-1.9901192051555245	-2.2757026618177743	-0.8865060571017902	-0.7794934454344222
indole-3-propionate	-1.7212725374164362	-1.273176224786954	-1.3509743371606107	-1.7297021327543567	-1.633703891074802	-1.5782985339676738	-1.369495492212352	-1.940986511432838	-1.8267785659589038	-1.9534489324699527	-1.9054411752083489	-1.7327151179675218	-1.9172491307873756	-1.7522687346971404	-1.193684608370102	-1.5002351093276265	-1.8441424675166163	-1.830131366910892	-2.0859029328173975	-1.6705292245526007	-1.0895903167607432	-1.89776493023796	-1.7881584403731199	-0.7617606914588917	-1.5730405859878642
indoleacetate	-3.116572136911737	-3.299079604054465	-0.36613519787552185	-3.6175222207320537	-3.2356685010764465	-3.7515467106808824	-4.099655025512691	-3.305391226143864	-3.415360691659852	-2.896045254974509	-3.143143485632381	-3.2891806088666176	-2.9408550807520593	0.02008164513151467	-5.388850820201175	-4.055744979774528	-4.08817978250049	0.5022948618829024	-2.854624815431551	-3.4336023767864106	-2.9154331471359782	-2.66846145434849	-3.423036469077544	-5.343828531254713	-1.4470010714928456
indoxyl sulfate	0.7674246899967758	1.8104680563238913	1.880983594820038	0.7145116815982779	0.9650150679530433	1.035093942808052	1.5131597211466734	0.27625828855104473	0.5062364488534747	0.2800954737258059	0.35798397437571516	0.73432807622567	0.35026595484383805	0.9778782442695007	1.8152914582478532	1.1899272121759359	0.4049520389922163	0.856039348706048	-0.015550430917517954	0.8671696662773822	2.268283416709661	0.41990883631657105	0.591499138174005	2.8457478989513327	1.2693652758875311
inosine	0.1277918707950092	0.6586266246392058	1.0401556674885672	-0.04270866568819304	0.19710630829719014	0.23945579052143096	0.4192107511959571	-0.3751648958751548	-0.14626995338469673	-0.2946947387945378	-0.22977685430492611	0.018907627142532246	-0.18123007065065178	0.5931254734155402	0.43826740721085766	0.3119809988001462	-0.23922977205231266	0.4672565058453002	-0.5593557874924376	0.11801671751255327	1.001458593144152	-0.09451607629630665	-0.0689248865577875	0.928370864399795	0.572491126706824
isoleucine	6.0891443764867095	5.958009555499978	3.6108393871431406	6.776864039596867	6.2055678923381645	6.397743644084867	6.630078782800817	7.058364152098986	6.724224906438134	6.628484605373357	6.647645699721107	6.469343318152157	6.379475733294576	3.5673083153833054	7.539896220926089	6.511670130091525	7.147538984152594	3.5928201115384732	7.047247221755592	6.388602051407102	5.354942914981292	6.080777804352772	6.6013435274917605	7.435726528376723	4.675954965894911
ketodeoxycholate	2.310102484964385	2.0369678858133646	1.3617826923106404	2.4942933019484985	2.2937189087612797	2.353092284105994	2.2953233301171934	2.6280751114867	2.521544694445348	2.513115343672851	2.51863742087854	2.4065664156438578	2.4484888044736177	1.5445658453402324	2.4851295585356485	2.356563955799585	2.6714392977449632	1.5463976299471502	2.669645008645613	2.362718945266403	1.7791805605134123	2.351946034421813	2.4767318570792693	2.2082438689339208	1.7923393244032466
kynurenic acid	-0.38901439536914717	0.08541297097002931	0.019579692130762022	-0.21618911105466349	-0.24888551905129228	-0.3341527969488194	-0.04832852068532878	-0.14482231057346606	-0.2812588556172022	-0.22357367340633516	-0.2864157715793394	-0.2453080912178488	-0.3646952289891958	-0.37773517020712166	0.10808222756450458	-0.3109623416460009	-0.3924688120290307	-0.2002627566563695	-0.11446416977910279	-0.2830981418123919	0.16135932791114804	-0.3830163431833622	-0.3127359775429278	0.7015518694932243	-0.18713791485699716
lactate	0.30975823799263713	-0.18697241472336779	-0.6441013231193577	0.6609352731679479	0.2954045034363232	0.15112622124797248	0.03880855919352877	1.2169364136678888	0.7848113380312407	1.061343062523921	0.9133983664827556	0.5657133459124016	0.7889193066851687	-0.22309380626312691	0.04179904599144901	0.03797873033326783	0.8068848993636015	0.11382515291561157	1.5453150081176776	0.3739167229840028	-0.6343851381438217	0.6566205958173104	0.6455703821392552	-0.2946710730140105	-0.1398833288841601
lactose	1.7106553715458932	1.1578198076882342	0.45568034011307	1.7392294489375357	1.5973587658749864	1.7713464062754642	1.523062209202291	1.7149654921466604	1.7875514972087494	1.6605471655793318	1.7511475832955252	1.6710496323404742	1.7436267575335727	0.8541610011994325	1.6563924019878966	1.7877480558260745	2.0485211359658093	0.6479414822052725	1.6651564942415327	1.6867604015837454	0.8885884863079303	1.6649015536099707	1.7871804826191533	0.9777219625755609	1.0202613395675124
leucine	6.243299898329694	4.724723264266425	-0.1490449470474571	7.1757333768361	6.105242327449048	6.821473659920473	6.530698137960364	7.426030245486481	7.211720590217909	6.740708405782788	7.011385902543871	6.604925385588766	6.667219922038998	0.76946489472284	8.090675705340129	7.035797316034148	8.454409901595007	0.2230997448119738	7.227984089037564	6.578869156295287	3.2953275800296025	6.091614993180132	7.068244719691763	6.25178971577256	2.6564137448951897
linoleate	4.5922370598436775	3.1137200313262046	0.7004728632396502	4.700014538112228	4.286909914123527	4.882377960133832	4.255784903718151	4.512395931478488	4.788434932285113	4.316555644583662	4.630705596051104	4.46663011549299	4.602903464603675	1.7264023414694973	4.84447101675811	4.995900271074878	5.644703945936516	1.0114381244925332	4.24744706756486	4.5692656957090545	2.3471362442091914	4.356439451410768	4.808939958426877	2.9418112056307275	2.4196970014067727
linoleoyl ethanolamide	2.1681733370104217	0.6901908088256283	-0.5120290932738945	2.2351922634977077	1.8715414743849257	2.1283949246280844	1.4572138043631258	2.418207946833151	2.42576379286382	2.329294005517337	2.442328496907072	2.112807265705591	2.437760565509081	0.6343121200987265	1.5167883012205605	2.0750465328941794	2.9175254998229425	0.3461027503316416	2.484062549245529	2.07266284942291	0.0029833671758283664	2.2718780616347196	2.3826273871230166	-0.1696823482505656	0.752009475647049
linoleoylethanolamide	1.2738412703793514	0.8952349404462281	0.6653808634075278	1.3215451074300508	1.207910719072526	1.2307599735687997	1.0620365249580264	1.4360633884924665	1.3827785957734298	1.4071433308993324	1.4069979682654972	1.29234310740069	1.3919488394534811	0.9662258547220537	1.0391812177204627	1.1959106229388463	1.4676274051275895	0.9631378278947742	1.5062307223308444	1.2521333761110238	0.703827995636461	1.3461793912603675	1.3552585769073038	0.6462199979256551	0.9635885560547006
lithocholate	4.095505889172916	1.2491242260443607	0.527165577631693	3.3852950936327173	3.3303039056248323	3.973135100018208	2.3488907712156766	2.9899990553980973	3.7315742175259414	3.249596847845918	3.674339701964135	3.4139377739253502	3.9862068480728228	2.790531790839985	1.8640514440892906	3.897183020299057	4.580265417038354	1.7067406845117863	2.7806981338733845	3.5903444983496273	0.5428596456100978	3.94717487251149	3.8718328761054903	-1.6756528769038836	2.2178565547941904
lysine	0.9674203913458981	-0.938600729426611	-1.1433422240523077	0.6583384556853626	0.5030845021556994	0.7233926005213505	-0.31448177017186163	0.7541139866154607	0.9483806758944526	0.8874698370180356	1.0206666064884415	0.6765771821596208	1.1693673565339031	0.4223603232639723	-0.7826020680297461	0.5789417518644452	1.3472257290064666	0.03841932169016404	0.8627300232679128	0.6626019016346198	-1.5079617609572877	1.122522765991187	0.9590026673970021	-2.9742765681027303	-0.0838129079747496
malate	-1.3640503317082513	-0.8713693868837364	-0.3988311250077634	-1.2923986964922218	-1.2380246210662307	-1.4097240451180664	-1.1645485706686256	-1.194411084831537	-1.3320812318486288	-1.1954093391649803	-1.296343242531011	-1.259568725512823	-1.3344612224027097	-0.769707936318512	-1.2274699223064136	-1.4320981151487158	-1.5670227618220176	-0.519414162749825	-1.1031392989525362	-1.3124303872790293	-0.698508486839652	-1.2977144916176773	-1.3581213923588673	-0.5804164299608243	-0.8334651327516376
malonate	-2.6210311124101744	-1.8716848099799857	-1.3275397841242975	-2.540502192199859	-2.4401277322189934	-2.629220438470904	-2.258079642034786	-2.493149382646208	-2.6218806047543515	-2.4968651710351724	-2.6033592779270625	-2.501388935345359	-2.6498760506832015	-1.9101801782213572	-2.273331631878224	-2.6284102906103635	-2.908988872769947	-1.6367321243218327	-2.4353203280232645	-2.540492660653758	-1.598572923980261	-2.5972201874197705	-2.6393000524266763	-1.345999579631231	-1.9277470660043718
mandelate	-4.745714444979045	-2.3532975695129537	-0.5863167805939182	-4.634769167173661	-4.208262558689697	-4.721937080359309	-3.5729687406878816	-4.678571988505772	-4.918657656928096	-4.631930888915643	-4.900571499763895	-4.485265374165619	-4.985931314973802	-2.4483825800162906	-3.6170728529182172	-4.677878003266259	-5.769441606134458	-1.7582589187652053	-4.626605488698919	-4.526078374369963	-1.3880005788051708	-4.7804331367927	-4.920816957564084	-0.7598838638470591	-2.5337301360717888
masilinate	0.7196040243647785	0.7446977574487936	-0.17623761353304326	0.8512943421930916	0.7454545855383844	0.9329272128424471	1.0073952485506967	0.7082656111946184	0.7876290416517024	0.5882888459125253	0.6868152871045559	0.7518416492607704	0.6274868548477022	-0.28267531792186507	1.405475599526385	1.031860323346573	1.011562271852056	-0.47275114450048816	0.5484490049461267	0.804059001782921	0.630287944625866	0.5438179980024618	0.7990859658010413	1.3416570707545075	0.17155037503791348
metformin	1.4035282184200337	0.8794411648325902	1.4805131116146637	0.9237092560577194	1.1845396360838403	1.3494878115762394	0.901494594911874	0.5512045851135019	0.984094340240576	0.7822481182213568	0.9397106137404871	1.0450685432174884	1.1256518313604893	1.9194034026549605	0.5315761098840532	1.3360364550557464	1.074218079817975	1.5236447377874587	0.39367712576106484	1.16978766036205	1.0111958221376114	1.237424726095763	1.0991351652844679	-0.22562490359473708	1.4521225770801045
